t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.0669,0.017595994839843872,1.0087864744585708,0.4770401975355458,1,0.2889,0.017595994839843872,1.0087864744585708,0.4770401975355458
0.135,0.018612379835589977,1.0105241686294406,0.47702302767721194,1,0.3036,0.018612286171905672,1.010524008494414,0.4770230292594787
0.2021,0.018288172875379448,1.0088443874200261,0.4771560119108559,1,0.3187,0.01844978130783146,1.0096818752116548,0.4770897044866844
0.2663,0.021767848568056795,1.0105126939581863,0.4768537083507683,1,0.2552,0.020053704585991775,1.010083485372928,0.4769756261192899
0.3295,0.020553542706582023,1.0096302393198344,0.47689014603311203,1,0.2931,0.02021643191376108,1.0099359265613774,0.4769477972174351
0.4003,0.0174292374380968,1.0097876093833629,0.4771446670602241,1,0.2436,0.01912863398026466,1.009878040711949,0.47702463240422366
0.4674,0.019127937528553848,1.0089346538624215,0.477075547115953,1,0.2783,0.01912842523113464,1.0095952771246781,0.4770398931920337
0.534,0.01882057475343357,1.0111319747723726,0.476936416254323,1,0.2861,0.019039562435517365,1.0100388536622633,0.47701002398398323
0.5977,0.018962523572116904,1.0116423410248263,0.47693236090241137,1,0.3122,0.01901980354824373,1.0104501152598921,0.47699010499756045
0.6658,0.016970576174041952,1.0096889824907176,0.4770592209692391,1,0.357,0.018578221275549867,1.0102861008892736,0.4770049986048963
0.7331,0.018718372483876675,1.010386073923641,0.4768208561230772,1,0.3486,0.018611241760141752,1.0103096551495638,0.4769616135063573
0.8011,0.0171131687611889,1.0091662120725813,0.47687205885736533,1,0.3218,0.01820411553723017,1.0099989054989316,0.4769372755428443
0.8657,0.019811515546890257,1.011966508002124,0.47669129821638184,1,0.2828,0.01872306738776764,1.0106341493424162,0.4768578613410334
0.9344,0.02481242982557726,1.0122343027587726,0.4759981003243486,1,0.4431,0.01966258916397728,1.0108810354483586,0.4767252096544634
0.9984,0.021692458077080763,1.0120717416601521,0.47653771307511916,1,0.308,0.02026788962607512,1.0112361002584893,0.47666929877007763
1.0654,0.016950055325745145,1.0099371449959316,0.4767444437676319,1,0.3497,0.01947681770878901,1.0109263900870324,0.47668721560736027
1.1335,0.025822842515358567,1.0116090015009582,0.47605681192935334,1,0.4467,0.02051773284467988,1.0110383563295773,0.4765838128079449
1.201,0.026791416453749276,1.0125639130151551,0.4759244249267759,1,0.4719,0.021527904599301432,1.0112839973867096,0.47647763993497216
1.268,0.024413904451927784,1.0112705219441986,0.47601379423375567,1,0.4771,0.02201168627267561,1.0112817384911932,0.47639988523608756
1.323,0.025406941731637607,1.0119336253604374,0.47588801692693206,1,0.438,0.022693103493201167,1.0114125701602403,0.4762971548569701
1.3836,0.025341851105456482,1.0126566454301826,0.4759801985170703,1,0.4822,0.02315029753594699,1.0116273070417436,0.4762424457749337
1.4376,0.02707843440773961,1.0119879498480504,0.47602106440397096,1,0.4232,0.02400938517660769,1.0117061800005287,0.4761940294376537
1.5002,0.018612313593363426,1.0101743531688756,0.47649457194888417,1,0.4228,0.022845124348460262,1.011375733026074,0.4762588627213376
1.5678,0.017361280682903293,1.0105408671760203,0.4767264364749384,1,0.4013,0.021574857950657254,1.0111823463978853,0.4763671705550244
1.6322,0.01491169439152089,1.0102557349145416,0.4767948094591191,1,0.3644,0.019824626057490434,1.010938950756111,0.4764794996674742
1.7014,0.024708864923986325,1.0123359813200015,0.4760065422739776,1,0.4501,0.020710582538295406,1.0111923593865635,0.4763937095004971
1.7687,0.02251474007056736,1.0103986409195906,0.4764311254818521,1,0.4063,0.02110875780933327,1.0110171867311486,0.47640196715995903
1.8354,0.025358778363643936,1.0106582514358766,0.4759981134821758,1,0.4507,0.021899483086198095,1.0109504060633603,0.4763268293324833
1.9003,0.01777925393291202,1.010413197928902,0.4766345641447254,1,0.3765,0.020860723645414345,1.0108149694163744,0.476404412988533
1.9673,0.015980901989490766,1.0114442162868806,0.47676584525592836,1,0.3809,0.019690927155808717,1.010965813203733,0.47649105594957564
2.0322,0.02161453695142415,1.0115543839050973,0.47655297483282405,1,0.3186,0.020279633712153293,1.0111459409154733,0.47651000576601604
2.1017,0.018835749290012478,1.0112354932961687,0.47649296729217155,1,0.4231,0.020010162029914243,1.0111626540472893,0.4765068258811587
2.1676,0.024223213189788137,1.0102077459403576,0.4759862506642887,1,0.4471,0.020761924547616616,1.010992263492938,0.47641393621026773
2.2338,0.024773413475298652,1.0105760881655765,0.47591244512790787,1,0.4286,0.021560413169318577,1.0109094236124043,0.47631411419146913
2.3015,0.0247353299559034,1.0105475793544723,0.4759029479130694,1,0.4359,0.022185425577798557,1.0108381911466904,0.47623317221937267
2.3679,0.02016172826570909,1.0110712088249032,0.4764176505445558,1,0.4333,0.02177749886824184,1.0108851616764105,0.4762703584308317
2.4345,0.02496231303684505,1.0116659529424568,0.47591607125556645,1,0.431,0.022429780212248694,1.011045075426301,0.47619779692406483
2.4982,0.025006469313872896,1.0112512997958134,0.4759039881637994,1,0.4284,0.022964416299439905,1.0110878648299315,0.47613683467376006
2.5666,0.021123519078381253,1.0088476254289236,0.47645788137212364,1,0.3947,0.02253033126799631,1.0105596145942837,0.4762125377410252
2.6336,0.01776993914589273,1.0088545981613746,0.4766793382155871,1,0.3732,0.021334141727144852,1.0101311787067113,0.47632983518859107
2.7018,0.017503222022966253,1.0114110132636698,0.4767119825172131,1,0.347,0.020291859570196198,1.0104793845751634,0.4764338063946474
2.7673,0.01951109185059401,1.011525301830886,0.4765370850418817,1,0.415,0.020136576078851266,1.0106874025029657,0.47645434703499573
2.8347,0.025386006529521585,1.0130165528500048,0.47589245687350423,1,0.4826,0.020974597110665804,1.0110592289316458,0.4763646466803907
2.8996,0.025197392708173966,1.0108864507117494,0.475933966678835,1,0.4421,0.021795748642523333,1.0110256310231835,0.4762808980037494
2.9656,0.02496468386903539,1.0118904924008938,0.4760036007120563,1,0.3984,0.02253170112793865,1.011226486148003,0.47621649857099574
3.0342,0.016386941476478567,1.010760576859869,0.47665680646938163,1,0.346,0.020803380546925185,1.0110954410531185,0.4763403428295067
3.0999,0.023138530113199492,1.0116041774413524,0.47601514714142673,1,0.471,0.021187523749824383,1.0111791306070683,0.4762868465931233
3.1681,0.02403987012335665,1.0121446942581656,0.47595445867606434,1,0.4723,0.021679507653448,1.011345674817362,0.4762295150199072
3.2332,0.023633480638314757,1.0109331622560584,0.47609649003452026,1,0.4392,0.02207193395592088,1.0112628278279667,0.4762027989375682
3.2945,0.023890592843771256,1.0116185863300848,0.4759865443784333,1,0.4529,0.022421093058488144,1.0113311288821996,0.4761612808451441
3.3653,0.025768078288096692,1.012060100207308,0.4758629976832175,1,0.4808,0.023010257951659594,1.0114594486336832,0.47610877449833483
3.4338,0.015975842343922315,1.008387980038354,0.4767478361079458,1,0.3961,0.021292425708970424,1.0107093837982106,0.4762648358827158
3.5002,0.019432332933259848,1.0102045854415505,0.47649710092446274,1,0.433,0.02091133396573849,1.0106059618139782,0.47631242183692574
3.5656,0.017639696562479663,1.0091301750962443,0.47657454049478465,1,0.3615,0.020026962475317333,1.0102070350570564,0.4763832763478465
3.6345,0.024398258291054395,1.00932419983852,0.4759728581383976,1,0.4445,0.020842646309766042,1.010042297998162,0.4763066923066554
3.7018,0.021672018514717017,1.0099046186649348,0.47634691259403444,1,0.339,0.021082893109031706,1.010002416001954,0.4763183430410913
3.7674,0.019199318686790513,1.0103426220359335,0.47644691376959736,1,0.4015,0.02068410600336923,1.0100744438326665,0.47634556381245474
3.8333,0.025307035820855656,1.0108339813104747,0.47586573227745854,1,0.4237,0.021596266276370183,1.0102243098138657,0.47625088721531045
3.9014,0.017643436815462262,1.0100125518258407,0.47659822162020604,1,0.3783,0.02064414577705243,1.0101733035351261,0.4763345498701985
3.9657,0.01647110513529949,1.0103753501013113,0.47674251745035345,1,0.4074,0.019762259568953323,1.0102160019163329,0.4764207654173682
4.0344,0.01686641000236021,1.0102310809323176,0.476713699987534,1,0.4119,0.01915424449479036,1.0102191679195425,0.4764822702125271
4.103,0.016332022697217594,1.0097495207098017,0.4767135419991405,1,0.3976,0.01852236263942499,1.0101140161733142,0.47653405085065575
4.1692,0.017957200721124576,1.0109559558574264,0.4766639165764212,1,0.4206,0.018406920554049595,1.0102859939194202,0.4765605777090935
4.2336,0.024951806228587833,1.0107981195374467,0.4759230070282631,1,0.4466,0.019636159904522603,1.0103821797037666,0.47644083123703
4.2912,0.019026870423370885,1.0101500137648047,0.4764016400008868,1,0.4294,0.019511448594894305,1.0103346592406786,0.4764328094501183
4.3664,0.024532024468802958,1.0107117546899524,0.47597716639998155,1,0.4419,0.02049801209308302,1.0104087600241205,0.4763432737449008
4.4314,0.024314967342495674,1.0110193514426316,0.47601873033880404,1,0.4891,0.021139978511770987,1.010511454229478,0.4762886894088249
4.5005,0.02631461338554728,1.0113484680004579,0.4757562138131859,1,0.4506,0.022166226306926815,1.0106774530985647,0.4761830873867831
4.5656,0.02506500481941728,1.0109890658150988,0.4759756247171707,1,0.446,0.02275109894233282,1.0107403257016145,0.4761412286391066
4.6337,0.018920673588672356,1.0112143772673727,0.47653156329542223,1,0.3939,0.021815677714931037,1.0108560929745807,0.4762365515574763
4.6978,0.026711658494902653,1.0104110869922924,0.4758719349242113,1,0.4425,0.022777773606371517,1.0107686460571055,0.47616490173273635
4.7677,0.026473950080515552,1.0113425096820123,0.4758658885790902,1,0.4693,0.023444549166245342,1.0108721687764521,0.4761109609470821
4.8319,0.01649315378889928,1.0084367506963254,0.47668405637111505,1,0.3689,0.02158403350239391,1.0102203379942658,0.4762643478507777
4.899,0.024228806925524253,1.0106774078617071,0.4759433110148946,1,0.4522,0.022073385422741537,1.0103049078161679,0.4762049476803254
4.9646,0.025460858215038646,1.011105127315617,0.4758875232854861,1,0.4516,0.022716980589466265,1.0104569436947544,0.4761446393564376
5.0317,0.024861262421816008,1.012289368774547,0.4758280187464441,1,0.4274,0.023168655368325096,1.010842928494049,0.47607794591071445
5.0981,0.025034117765779657,1.0110327711389013,0.47589992999450337,1,0.4367,0.023546762104482356,1.0108814073092354,0.4760418642308294
5.1649,0.023855318217710832,1.0104461843362782,0.47594730147480657,1,0.4239,0.02361251182196899,1.0107886663577883,0.47602171400781745
5.2323,0.016775388060241862,1.0097955308204154,0.4765699223420351,1,0.3495,0.021675591843085467,1.0105073164610898,0.4761770184475412
5.2999,0.022807008593074538,1.010705091519111,0.4763016038515806,1,0.3943,0.0219278272394712,1.0105514079686229,0.4762047932252896
5.3653,0.02408663004773212,1.0125268482265117,0.4760184084881092,1,0.4592,0.02230511998370047,1.0108966545437652,0.47617221887032574
5.4323,0.024320338821170132,1.0118066356362354,0.4760247859735324,1,0.467,0.022661525466176682,1.0110575910357609,0.4761461443360184
5.4983,0.027256849922746212,1.0128245682374002,0.475876915633799,1,0.3622,0.023902954739784876,1.011534940838728,0.4760734120631638
5.5646,0.027438687013463955,1.011334761718188,0.47581951306836023,1,0.437,0.024582551640150087,1.011496464760986,0.4760246105825882
5.6319,0.02455929446115302,1.0105313148728585,0.4759721190577454,1,0.4519,0.024578221394210183,1.011316763844336,0.4760148372041248
5.6969,0.02596279295202022,1.01073899555296,0.47590282537411,1,0.4684,0.024826817162928547,1.0112130272395174,0.4759947258080536
5.7661,0.017582264197995762,1.0108693768700034,0.4763843063503211,1,0.3577,0.02280899735213336,1.0111173105642515,0.4761032353792987
5.8275,0.024721885315744367,1.0123791212460398,0.4759594544008085,1,0.4543,0.023155414953862998,1.011345820251456,0.4760771971257834
5.9008,0.02444270131973001,1.0114371924473362,0.47602079954051274,1,0.4485,0.02340080346670465,1.0113632380443083,0.4760664463558348
5.9646,0.02445391296377036,1.0105018758643936,0.4758023521785341,1,0.4041,0.023641388842812763,1.011166457800091,0.47600611341120663
6.0318,0.025806761671083416,1.0118272931959056,0.47578789461849114,1,0.4229,0.024094333883347755,1.0113046890142432,0.47596046717485346
6.1034,0.023079695424170245,1.012024029326848,0.47595016252571604,1,0.4577,0.023907074169054306,1.0114374490729614,0.4759585653687117
6.1692,0.021509426835552348,1.0115816525070942,0.4761927615756731,1,0.4149,0.023378655308564655,1.0114692301498855,0.4760101800040604
6.2229,0.024182628187011175,1.0118118680511123,0.4759833770918202,1,0.4651,0.023524462702311625,1.0115313704791382,0.4760053190654848
6.2976,0.019044788116514826,1.0100293752468685,0.4764489041968176,1,0.412,0.022517181797627014,1.011193638108758,0.4761050617641644
6.3651,0.02005859434253611,1.0101614978758913,0.4764292389806423,1,0.4124,0.02197462833338556,1.0109658685991703,0.47617660018817454
6.4333,0.02261549904710648,1.009281273257318,0.47628607075931995,1,0.3039,0.022192421977621685,1.0103933753478638,0.47621380269113794
