t,x,y,z,n_markers
2.3343,-0.009036117368788498,1.1396747972160788,0.5272690397835187,1
2.4003,-0.009469361901732632,1.1438800303358656,0.5240478929708647,1
2.4669,-0.007223748955720743,1.1433730398452902,0.5243138317063081,1
2.5338,-0.004862400386456815,1.144116253215701,0.5247906363552921,1
2.6006,-0.0035572862924685795,1.1433648958864298,0.5265332419609721,1
2.6682,-0.0016197458661265881,1.1446284050018596,0.5269310612860485,1
2.7375,-0.006370154957248833,1.1446704380648687,0.5276369441878148,1
2.8012,-0.004932440977754123,1.1427814695931306,0.5280067270968839,1
2.8708,-0.0009700787110720867,1.1459316701722966,0.5267287826180914,1
2.9341,0.004435173619318489,1.1449668832065965,0.5279595004018609,1
3.0036,0.0028107584922661523,1.1494118570028933,0.5263150880595198,1
3.0635,-0.0022284289019042624,1.143096124251075,0.5290103555755589,1
3.1359,0.0010226856491884274,1.1436159955213678,0.5307912950351401,1
3.2018,0.0039197257562221186,1.14529054336613,0.5331540552438182,1
3.2724,0.0028428802052387456,1.145746287292613,0.5343138575041106,1
3.3362,-0.0011339075454396407,1.143271467139214,0.5362593044512859,1
3.404,-0.0011703967361107216,1.1445840870253765,0.5365691532620361,1
3.4681,0.00028172313087754914,1.1470508994472415,0.5351748531251432,1
3.5344,-0.0008232398454488159,1.1461867016112917,0.5360641666403403,1
3.602,0.00046547354527111146,1.145728841791302,0.5365448019650446,1
3.6702,0.002018606492613432,1.146474613175445,0.536005002921309,1
3.7367,0.0010055574984715804,1.1458574529221779,0.5358154144993017,1
3.8051,-0.0014350333817503347,1.145669747013671,0.5368153673490298,1
3.872,0.0035342406522005172,1.1462208512534342,0.5374953879636409,1
3.9372,-0.0011287284361689517,1.1476755965262775,0.5366449702639525,1
4.001,0.002165466760181903,1.148589584695981,0.5365540939492829,1
4.0543,0.0014390268150369827,1.146697564515559,0.5376924862843052,1
4.0867,0.00027775553824449257,1.147398492557294,0.5367100058990361,1
4.1309,0.0007725886443222247,1.1486468234602687,0.5367792800550292,1
4.204,0.004275355572705501,1.1431233598324493,0.5394622429453102,1
4.2714,0.00038441858363373973,1.1449865087603153,0.5395097859317134,1
4.3388,0.005025203318647534,1.14588223207089,0.5385010957478489,1
4.4044,-0.0009186539264307925,1.1414822459605793,0.5407300783191483,1
4.4741,0.003432953407737021,1.1465317795840653,0.5393648326760431,1
4.5391,0.0002642431538704313,1.1483062207621297,0.5384288552602383,1
4.6069,-0.0004884956595992459,1.147094921011692,0.539346054713348,1
4.6747,0.0031630242036021243,1.1457683025853482,0.5393040416094504,1
4.7407,0.0011445774092208548,1.1463717305670935,0.539278073312024,1
4.8072,-0.0005420454984954744,1.1460521223287377,0.5390391282474933,1
4.8749,0.0022019837237833286,1.1463086342537214,0.5386618570278376,1
4.941,0.0015391403014247327,1.1448380616896652,0.5390790900145086,1
5.0126,0.006275762873668625,1.1461814672589972,0.5379636059217621,1
5.0765,0.003459805173543026,1.1450322054168793,0.5382580043156893,1
5.1433,0.0022443506068361495,1.1438266991692752,0.5395008894451204,1
5.2078,0.0024640256635863203,1.1423463308853172,0.5399638426070622,1
5.2761,-0.000352349224749702,1.1414068276002565,0.5406805498902449,1
5.3434,0.0023422634697419786,1.144649430937147,0.5402209456404248,1
5.4136,0.004688729499817922,1.1459356189913212,0.5384272150628354,1
5.4764,0.0007557459883172836,1.1449217432817786,0.5389276408512934,1
5.5444,-0.0022168517105945694,1.142194715176535,0.5403355209902354,1
5.6127,0.0029802583775634696,1.144338653009279,0.539613773298384,1
5.6811,0.002104933012754968,1.1422501588472218,0.5404781441000261,1
5.745,0.00333835861664208,1.1476260024346525,0.5380591067495376,1
5.8119,0.0017807100917968607,1.1482634687923103,0.537000467923953,1
5.8799,0.0030802580367206506,1.1444910063121505,0.5384489888140104,1
5.9457,0.004215465913660064,1.144917225408723,0.5387011856802331,1
6.0163,0.0038653072452048956,1.1484829046694438,0.5371563999020471,1
6.0825,-6.05057536719189e-07,1.147056169150527,0.5368418587576624,1
6.1493,-0.0013732823957025419,1.1440400160280697,0.5381234053161138,1
6.2161,0.0042999249602133655,1.1462836148528934,0.5378355231082411,1
6.2806,0.0036127949202518746,1.1445513323926835,0.5391789229019844,1
6.3488,-0.0009158286171955939,1.1457460533585397,0.5389227124720753,1
6.416,0.0013410991323869266,1.1451345248472329,0.5387205527951159,1
6.4838,0.0010830435360104176,1.1446643759311779,0.5386672526634787,1
6.5479,0.003325471545475584,1.1455637242707706,0.5382633073394477,1
6.6154,0.004265910378215316,1.1423220679012804,0.5398179966899016,1
6.6822,0.00433538570086277,1.146995629838234,0.5381897147772363,1
6.7523,0.006537810597207146,1.1490325876871175,0.537454307479937,1
6.815,0.0045038495092282384,1.1466838110210666,0.5369126403263751,1
6.8861,0.0012043877455360998,1.1430563679185617,0.5378322440146035,1
6.9529,0.002860692090340273,1.1442998463512637,0.538289478294518,1
7.0198,0.0049188452160614324,1.1441579757538025,0.5384737778999934,1
7.0827,0.0008245441811638047,1.1442577416609434,0.5381939729364956,1
7.1509,0.002735056396393664,1.1437738507045696,0.5384771217918364,1
7.2181,0.001339074305317837,1.1457635477339045,0.5377872207801411,1
7.2883,0.001525900413403329,1.145886471754564,0.537447006014438,1
7.3502,-0.00035010672665818305,1.149267132508145,0.5367121740175202,1
7.4216,0.0030163652862176147,1.1450570371684279,0.53839113322017,1
7.4867,0.0028606215173326297,1.1413875909550337,0.5399792948660961,1
7.5555,0.0029238520990220672,1.1476257494206987,0.5376983554067856,1
7.6194,0.002772558023371923,1.1472705365885396,0.5382221310395013,1
7.6869,0.0061128820787038326,1.1450390210028338,0.5385445839500548,1
7.7514,0.005164478750235021,1.1470390863880842,0.5378725148691852,1
7.8199,0.002201705906060346,1.1454663555563558,0.5384905757766945,1
7.8878,0.00014175375718036062,1.144511998133003,0.5390787779508418,1
7.9547,0.004423307632976477,1.1450235233967467,0.5396332704567676,1
8.0182,0.003192751131388029,1.1466617005201818,0.5389595653143626,1
8.088,0.004215161815664026,1.1462543491567052,0.5389245102120653,1
8.1523,0.0025511956761057625,1.1427846858660846,0.5399746712371566,1
8.2236,0.003942415712581854,1.1481201910822838,0.5385034637487823,1
8.2884,0.003965891105085783,1.1455258697859318,0.5398899374618588,1
8.3572,0.0016301260431169388,1.147811292639933,0.5388154763247169,1
8.4206,0.0034858147641263753,1.1446780913319228,0.5397094098405434,1
8.4905,0.001360256725916652,1.1462020858093485,0.539652877136244,1
8.5578,0.0027835066960094764,1.1466931035432892,0.5384931506555649,1
8.6233,0.0012908774622051805,1.1447071617961648,0.5395365441459296,1
8.69,0.0011738082725944255,1.14599208012096,0.5390480460882374,1
8.7579,0.003885726320520958,1.1469967031557378,0.5384332823221533,1
8.8234,0.0030725498119905216,1.1474361708518872,0.538256301810391,1
8.8914,0.001680093068422166,1.1431369862224763,0.5406545180632739,1
8.96,0.0038814024713919168,1.1470448087285523,0.5389402553818391,1
9.0285,0.0027693118325941967,1.1428419616491663,0.5414933732388072,1
9.09,0.005693689059465443,1.1430686991540693,0.5417043614669939,1
9.1583,0.003980126487452846,1.1454543721009924,0.5408651641262332,1
9.2249,0.0037265038982493446,1.1446008092005422,0.5408731162811192,1
9.2955,0.004294809850575924,1.145854868056805,0.5403694172267347,1
9.3589,0.00446802401693807,1.1456189616814312,0.5401869991338237,1
9.426,0.004869517270051562,1.1451874974698522,0.5403216502890471,1
9.4926,0.005920074673587337,1.1461717897776147,0.5396200537137609,1
9.5633,0.003758733442588981,1.1476207238357619,0.5391056298709707,1
9.6274,0.0031074204496144746,1.14314150908873,0.5402933974369433,1
9.6978,0.005184494298044048,1.1433625388696536,0.5402238388577593,1
9.7599,0.0047870760685877764,1.1439811783842215,0.5409395220776353,1
9.8277,0.00446585602314056,1.1484513622596417,0.5391608289402341,1
9.8939,0.005279713532243865,1.1464091546849773,0.539184800870059,1
9.9617,0.003555672599032391,1.144609791400618,0.5404373478773165,1
10.031,0.002132865143848188,1.1435008219794198,0.5414404769680777,1
10.0996,0.001985330166052259,1.1450014935920891,0.5401047908817133,1
10.1683,0.005755968234811705,1.1418757241376656,0.5412257195318878,1
10.23,0.006742250502591942,1.1456970101303015,0.540223570559442,1
10.2984,0.005135671618804227,1.1452665875288355,0.5403836223337056,1
10.3628,0.004286698240952976,1.1478166759865243,0.5391232812399603,1
10.4301,0.004298898645847362,1.1463762548336498,0.5401872887971184,1
10.4982,0.007046417317136662,1.1440993456518358,0.5418207815041428,1
10.5681,0.007041542715812182,1.1451703731301046,0.5406215346685639,1
10.6306,0.004031089816601166,1.1430868051966654,0.5421160445066618,1
10.6995,0.002033689026865632,1.1434874138904825,0.5422781002485838,1
10.7655,0.00034948106251413103,1.1459123563445917,0.5407884040014295,1
10.8334,0.003695978485882209,1.1468461440514415,0.5407397720677719,1
10.8986,0.005434143650488438,1.147942895822333,0.5398130910935484,1
10.9614,0.003374206006086157,1.1453328779251961,0.5405891744447261,1
11.0312,0.004451276869255921,1.1447834311810643,0.5409727877719188,1
11.1018,0.002091672916744113,1.1477623074965577,0.5389535830644759,1
11.1675,0.0046293152601399505,1.1470791511395877,0.538672053051521,1
11.2366,0.006229175817629566,1.1451619907468633,0.5388442494174411,1
11.3027,0.001337891508522606,1.1468702810327553,0.5382018817475143,1
11.3679,0.005172478021347,1.1499292414575772,0.5355129049270044,1
11.4373,0.005844098494824071,1.1464619866360344,0.53675582727162,1
11.4993,0.0033797984873939458,1.1480023160529225,0.5363693807553548,1
11.5693,0.0016745637364837754,1.1437870103970529,0.5383946060513825,1
11.6381,0.004041415227353684,1.145801650886393,0.5375918167887858,1
11.7107,0.005734001725611959,1.1505270855480372,0.5360818401594437,1
11.7653,0.005211431002597758,1.1451230426160017,0.5379448060593226,1
11.8379,0.003557910143779499,1.1461156866923314,0.5382682129505144,1
11.9042,0.0017561757850057872,1.1452856462539702,0.538663152842685,1
11.9744,0.004522268413594519,1.1454623557592563,0.5383634204023716,1
12.0305,0.0019573885173029167,1.1450777888971502,0.538983589874838,1
12.1059,0.0040846409810413944,1.143264382229144,0.5397838348662126,1
12.1735,0.006231514195411418,1.1461988076660392,0.539783459684714,1
12.2357,0.003127997854705476,1.1455133655657872,0.5402512197827414,1
12.3078,0.0022264056361882417,1.1412626113428161,0.5417852747117551,1
12.3718,0.003351720581651671,1.1445710880030149,0.5415260241226333,1
12.4422,0.0014666877675298296,1.1464115620534803,0.5395183986205833,1
12.5053,0.0017296758949418868,1.14759411600048,0.5377880581460296,1
12.5712,0.002402456897277287,1.1488763231598973,0.5374866648851883,1
12.6388,0.0036069361882227397,1.1481932498349527,0.5384900221838174,1
12.708,0.004320620313835574,1.14829148011026,0.5383664903325398,1
12.772,0.0030816945079903124,1.1471788532784046,0.5389493797107171,1
12.8398,0.0029959005410486465,1.1477127997707135,0.5384528901360655,1
12.9066,0.004576045166425919,1.1434418198630025,0.5403208634453163,1
12.9779,0.0027186618118518065,1.1460338163491641,0.5395805625976977,1
13.0412,0.0007522388362502239,1.146135948741164,0.5391089272223846,1
13.107,0.0023646519297553584,1.1458752369609801,0.539129270094302,1
13.1758,0.005524530995851968,1.1449642441795658,0.5393059567459516,1
13.2417,0.0022680303860463124,1.1434220377334894,0.5394446350935351,1
13.3099,0.001373966232284252,1.1440904479454748,0.5390449677488157,1
13.3759,0.0008296160268206914,1.1456153855591067,0.5381109010831103,1
13.4431,0.001984013694262715,1.1467873536454125,0.5375605066977112,1
13.508,0.00207700597289078,1.145840965250626,0.5378404823674935,1
13.5755,0.0011623899628954945,1.1450054983324343,0.538012575050963,1
13.6633,0.0023422328904996914,1.1441199759445333,0.5378160953675679,1
13.7045,0.0033327282326076546,1.1453398198051095,0.5377727291663141,1
13.7638,0.0010863473425163086,1.1458027730586906,0.5378285648888281,1
13.7987,0.003198863560863639,1.146138813382255,0.5374980468370171,1
13.879,0.0024977574517913875,1.1457432888352166,0.538138538720801,1
13.9454,0.004752276478479265,1.1453123990712888,0.5384851125678884,1
14.0104,0.003054293419060951,1.147431189480609,0.5381760294064063,1
14.0767,0.0009990123149823987,1.1431313638986746,0.5392641072681152,1
14.1472,0.0016595403230696593,1.1446552362940796,0.5390435460273889,1
14.2149,0.006732162327756453,1.1463175286258582,0.5385998374471175,1
14.2794,0.0045194179894687304,1.1452663193946397,0.5385802382339457,1
14.3452,0.004376117172582767,1.1462689949622749,0.5381371713276156,1
14.4122,0.005559790972584538,1.1499757727710314,0.5373295592965187,1
14.4812,0.005326022228874356,1.1488113719850104,0.5378454042428796,1
14.5454,0.004275297655557784,1.1471089870411524,0.5376701369240356,1
14.6149,0.000564863676545337,1.1473044316326941,0.5378723715298264,1
14.6824,0.002404117835295011,1.149254922973085,0.538118233702041,1
14.7479,0.0038715891174966235,1.1458570210020598,0.5395214648691462,1
14.8129,0.0012677838528988468,1.1445709011889496,0.5387240298804821,1
14.8851,0.0032704841369599674,1.1443583901845509,0.5392137572695358,1
14.9488,0.002261612823070127,1.1473289536813422,0.5377140166778998,1
15.0175,0.004546863499182254,1.144309607972588,0.538725188432078,1
15.0818,0.003968077762457712,1.146872635820142,0.5379102118446473,1
15.1485,0.0020692860780552142,1.1479580856148595,0.5380822704164203,1
15.2161,0.0005608394782531728,1.1428174296142644,0.5399076803356305,1
15.2829,0.0011103689341838557,1.1488197980214465,0.5375755172274691,1
15.3539,0.001286030203529524,1.1438411199318355,0.5394967475728885,1
15.4175,0.003622598797641705,1.1442199726605697,0.539673734556742,1
15.4824,0.0031919067611191963,1.1491446063371853,0.5372286766836315,1
15.5499,0.002732769265340467,1.1482757796529222,0.5371064759891261,1
15.6178,0.0036787236835862432,1.1480168531892776,0.5370134279479011,1
15.6845,0.0028819105721943645,1.1462442736052036,0.5377347331822864,1
15.7545,0.0009321232926686918,1.1465830785157,0.5375278713877492,1
15.82,0.0037949292058313587,1.1480104555421111,0.5380058742215774,1
15.8844,0.005336398545022728,1.146432927857168,0.5384080345359997,1
15.9544,0.0025628151007067892,1.1478523437311072,0.5378441419459272,1
16.0207,0.0029798807850373197,1.1482716848610246,0.5372670297883765,1
16.0851,0.0028296145018679598,1.145655655885845,0.5388750843517596,1
16.1567,0.002794171786544728,1.1451960313549747,0.5394403685048982,1
16.2184,0.00599199736485399,1.144874990853218,0.5395478008137382,1
16.287,0.005455528923214466,1.1473837354649612,0.5382300476471387,1
16.3533,0.0015840525136961467,1.1443748312287096,0.5395969439449191,1
16.4217,0.004109534467223661,1.1490628245274306,0.5386165570361088,1
16.4879,0.005337679297846685,1.1479819578934678,0.5380749725281226,1
16.5515,-0.003094099557492153,1.1455854271109747,0.5376408313336213,1
16.6222,0.0026980780593370696,1.141774877784993,0.5413992386642703,1
16.6882,0.0038907030020367234,1.147268903727814,0.5386381233431411,1
16.7558,0.005793973519214355,1.14626454894752,0.5388433916406637,1
16.8233,0.005505223779953984,1.1481190297045674,0.5379289388281826,1
16.8896,0.006036975060172541,1.1463329766014794,0.5381112626061455,1
16.9606,0.003961986072540188,1.1461942467058925,0.5387663763415806,1
17.0235,0.0027976928456817447,1.1476639125507244,0.5383045921215893,1
17.0949,0.005111095462115419,1.1453768617296816,0.539181055508168,1
17.1567,0.005410640870017209,1.1464633778511837,0.5384889550691699,1
17.2284,0.002450978377701234,1.1484697655853846,0.5377543648310827,1
17.2917,0.004097934335840806,1.1485317034603146,0.5365882766907971,1
17.3627,0.005304044235395168,1.1454137630776853,0.5374481324828047,1
17.426,0.003974439645846742,1.1464517544154011,0.5373264450571235,1
17.4945,0.005344437934464787,1.1486479541856403,0.5361323157233226,1
17.558,0.003821694535656474,1.1480127622350034,0.5361654199496997,1
17.6301,0.0038018068927753567,1.1459498698083839,0.5364295733587566,1
17.692,0.0008101186182899133,1.1456122503275,0.5369474147531296,1
17.762,0.0037576913901831797,1.1444882652528419,0.5373338500402188,1
17.8253,0.003358055160069983,1.1476273763489047,0.5362057056678167,1
17.8929,0.001872259227191989,1.1465548865908453,0.5375423221577429,1
17.9594,0.004491656254161516,1.148078077443762,0.5368675490507556,1
18.029,0.0042735115638619465,1.146351603689938,0.5375436327969308,1
18.096,0.0038454653969271922,1.1458499811174077,0.5371001562170867,1
18.1622,0.00559650666902068,1.1450903386087312,0.5378273092446445,1
18.23,0.00346404851314378,1.143611531399882,0.5382560720096495,1
18.2945,0.005486074030803515,1.1454589122785714,0.5376187863335139,1
18.3617,0.005295575117519386,1.145101080635328,0.5387016206885771,1
18.43,0.00551963184251505,1.141716670690746,0.5396882246944998,1
18.4962,0.0005022809686550864,1.1480246914166146,0.5379398607420837,1
18.5615,0.001135825883111113,1.1460749931576617,0.5390869041368161,1
18.63,0.005771804117370075,1.1437480220819638,0.5406644154120009,1
18.6987,0.007252522996918971,1.1464220048071194,0.5394924270073265,1
18.7638,0.007857535037368923,1.145731812599886,0.5400565080823031,1
18.8306,0.005440867793674233,1.1479973660363796,0.5386944906559277,1
18.8969,0.0043299226227051365,1.1474935361790286,0.5379257477038761,1
18.9639,0.005954726673131806,1.142920883273525,0.5393235317443784,1
19.0306,0.0032527199820312127,1.1484350721919385,0.5375987620594069,1
19.0999,0.006528986817198622,1.1469269348736884,0.5380399737911026,1
19.1648,0.005397712764759092,1.1474839880613994,0.5371960924918185,1
19.2308,0.001875725995593375,1.1427635267447256,0.5394997466177263,1
19.3004,0.0027677211569500457,1.1412031681376804,0.5404030036853118,1
19.3657,0.005908296909188605,1.1461571280739802,0.5387264371985614,1
19.4357,0.003939691401358105,1.1485963091760683,0.5375768195745372,1
19.5015,0.007302779025706757,1.1451285545510326,0.5390033602323387,1
19.5655,0.006745951292687305,1.1461217481758463,0.5388689233710289,1
19.6363,0.002857884716443904,1.1454839299822297,0.5395263882948391,1
19.7003,0.006556665483380886,1.1449740056385067,0.5398088308020044,1
19.7684,0.007872726947742097,1.1470620402575555,0.538476976486306,1
19.837,0.005990882208824095,1.1459730287775494,0.5398841173668923,1
19.902,0.003048364395210515,1.143416156501531,0.5408512217188859,1
19.9697,0.0073905276111374514,1.145786222653846,0.5400754818973005,1
20.0394,0.0042672400900463535,1.1474913409148293,0.5392937227077891,1
20.1015,0.0064144621202248,1.1465698947462397,0.5396569646178606,1
20.1708,0.004905900575989997,1.1464808135686797,0.5404405213517173,1
20.2379,0.005444890202282157,1.146703407439813,0.5399203508225521,1
20.3036,0.006144136060208567,1.1450400538703613,0.5401555403186481,1
20.3709,0.006009457636655526,1.146752367151065,0.5393453637502347,1
20.4367,0.0032891480719515268,1.1470594780525079,0.5389199293993607,1
20.5041,0.0033829525176354443,1.1437858134492473,0.5410211290173659,1
20.5749,0.0043804592880969,1.1466909409326682,0.5398611294331398,1
20.6369,0.005706486070120179,1.143090718082388,0.540896796810112,1
20.7062,0.004567554330153128,1.1483475731423243,0.5381605723754004,1
20.7707,0.007387834916191877,1.1465580323172073,0.5393148290506121,1
20.8431,0.006530476603167777,1.1490694506119732,0.5385006850629948,1
20.9062,0.004851010947233213,1.1439655905618031,0.5407834033685477,1
20.9714,0.003213235807459823,1.1442344490768543,0.5403795334600325,1
21.0398,0.003783161194239734,1.1452055736364146,0.5405571561983653,1
21.1109,0.0046309743819754265,1.1454449890137837,0.5406373825885912,1
21.1746,0.002231349052293206,1.1476147670811727,0.5387340507230038,1
21.2414,0.003598691457703292,1.1455831672381378,0.5392160813900972,1
21.3074,0.005377498685839795,1.1416260785846224,0.5411457967575983,1
21.3735,0.001416950677899936,1.1445779416009132,0.5397843222032086,1
21.441,0.005305582971833541,1.144033016144689,0.5405176980443325,1
21.5072,0.0021530027180826894,1.1495252602098782,0.5375878068774943,1
21.5744,0.0025403102487097165,1.1440024636319501,0.5396821074013164,1
21.6446,0.0031834557561664844,1.1436208640884233,0.5395635888304139,1
21.7079,0.006622903844176765,1.1468735367221068,0.5389979239274268,1
21.7771,0.006202010748688791,1.146537457155089,0.5386477519845219,1
21.8446,0.0031018286532422104,1.1457368079940509,0.5395648455687817,1
21.9088,0.0036566033782195325,1.1450963125996207,0.5409021646757327,1
21.9788,0.0024650377356553264,1.1397535764163949,0.5433009178250737,1
22.0427,0.005058438292825443,1.143917352093148,0.5415223034478422,1
22.1115,0.002258895197499784,1.1444122170640565,0.5415187450502871,1
22.1766,0.005561014765712904,1.1464101269114308,0.541453645132453,1
22.2477,0.006462195522369981,1.1461253607791355,0.5413571120187681,1
22.3102,0.004864980606547038,1.1480106260675285,0.5408977323156163,1
22.3768,0.007302532253592762,1.141399658857086,0.5437379321020597,1
22.4476,0.011076400871085473,1.1467251370504108,0.5425016362425551,1
22.5171,0.011340211650801978,1.1446754807454878,0.543314065455693,1
22.5762,0.003997795478095821,1.1437762317166753,0.5435042262445768,1
22.6472,0.0043041782081645105,1.1451360738856533,0.5429216967306815,1
22.7129,0.0022439934656069255,1.1441087392860643,0.5442584681504575,1
22.7826,0.00937397200467319,1.1468753330307635,0.5439784874066297,1
22.8464,0.0051638011540983035,1.1428943989716758,0.5447151252516608,1
22.9171,0.006752539068624504,1.1458324650198726,0.5438564418280666,1
22.9796,0.007483150420698007,1.1446678289328946,0.5451514510417075,1
23.0512,0.01063587755150856,1.1463995126445794,0.5448970855110608,1
23.1155,0.009109934815155485,1.1452616982333275,0.5449456847839287,1
23.1762,0.010561381047011922,1.1412521194000307,0.5462915785644097,1
23.2582,0.007379427092139297,1.1477438262743418,0.5444276256862615,1
23.3219,0.004259583952563536,1.1438387209820127,0.5458675747104332,1
23.3838,0.008515581415382221,1.1458439566119591,0.545762250695182,1
23.4552,0.005492050589732451,1.143754389454053,0.5464930950954361,1
23.5177,0.009632417438362177,1.146584791390076,0.5450762248612498,1
23.5844,0.008413084247722568,1.1452810384091323,0.5454286460762996,1
23.6503,0.005436815169169556,1.1445283147067826,0.5463418117676202,1
23.7165,0.008346866354625799,1.1456386243676269,0.5464830066730988,1
23.7866,0.006972616125070462,1.142537438350327,0.5477157225688462,1
23.8536,0.008491693772258252,1.1417063715809221,0.5480447925116405,1
23.9169,0.006129995081223189,1.1428234588061923,0.5484216086306102,1
23.9893,0.005630010867536444,1.14578578885228,0.5474489084592895,1
24.053,0.006982225865558663,1.1417472633702537,0.548872488468577,1
24.1192,0.0050510720868165715,1.142380812106679,0.5491336695647681,1
24.1846,0.012152112340454378,1.1404065072870322,0.5505001038081542,1
24.2557,0.006693466162729617,1.1471385251933817,0.5474436859636457,1
24.3197,0.0072686582242171395,1.142960305024018,0.5486691951507954,1
24.3841,0.009629051455724609,1.1489907123933145,0.546984281320509,1
24.4551,0.00788108769553979,1.1453044073422958,0.5480191063317874,1
24.5195,0.007134636255318268,1.1441973668820908,0.5494298710466051,1
24.5889,0.0009213697992056823,1.1388381400069685,0.5509893678716712,1
24.6534,0.004533919071889035,1.1471885872489662,0.5498884082733658,1
24.7215,0.010326371585842833,1.1506678565774444,0.5497964456029052,1
24.7889,0.009069172521094456,1.1462540866779702,0.5502318139100962,1
24.8544,0.010816343056427294,1.1464918101548243,0.5516420420172811,1
24.923,0.005185435330462686,1.1493331319426652,0.5515133478592805,1
24.9896,0.009431211255678664,1.1441641631118955,0.5542944332049656,1
25.0579,0.007546815677741313,1.1439919121534063,0.5561651336720065,1
25.1225,0.009443569820572595,1.1454165828329999,0.5568359997789162,1
25.1896,0.010620376118469683,1.1457714822426914,0.5568519512960179,1
25.2585,0.005707107851697494,1.1460282526556755,0.5579543496302091,1
25.3242,0.009294202512383172,1.142031121356084,0.5586543179212792,1
25.3903,0.006689848491183656,1.1475624392562704,0.556842409686485,1
25.4578,0.009047801626263102,1.1467689478670007,0.5570812638326271,1
25.5267,0.006583053917099985,1.1466788563634314,0.5569412908550937,1
25.5889,0.003248184777325792,1.142777347171795,0.558384842703775,1
25.6609,0.009253866633266019,1.1451070697563484,0.557443871348509,1
25.756,0.006035816893246234,1.1447195379516288,0.5568121313752415,1
25.816,0.007423532833061167,1.1449615919315044,0.5562425631118086,1
25.8851,0.0056638694264164735,1.145487733348517,0.5552330204071966,1
25.9698,0.006659936988149274,1.147087422853144,0.5546108748704177,1
26.0316,0.007135305369298588,1.1448986056204324,0.5554707029370237,1
26.0961,0.002686683916151846,1.1419108625898096,0.5566619054903614,1
26.1603,0.007914367461126807,1.1451219627487967,0.5554319128074816,1
26.2306,0.00765895274282955,1.147198806153686,0.5552827714890137,1
26.2977,0.010164215720124901,1.1442517014099243,0.556552368714596,1
26.364,0.010514704416913014,1.1467571215716765,0.556803030370994,1
26.4302,0.0066613614960975235,1.147439960171413,0.5555434906280997,1
26.4963,0.005589340510404911,1.1430616624062853,0.558704502262935,1
26.5591,0.009358179589001175,1.1431994076457999,0.5593524511912336,1
26.6294,0.008647648854141465,1.1436537654055565,0.5591224078233143,1
26.6908,0.010917222694600682,1.1471142911678627,0.5578005824887199,1
26.7676,0.007985220529578157,1.1493652019309788,0.5574265645286606,1
26.8318,0.009046656413937686,1.1487393775608996,0.5579940138120182,1
26.8938,0.009556708974222696,1.1479241997398337,0.5577275242555003,1
26.9651,0.011320116290203311,1.1464371425959734,0.5581914666665565,1
27.0293,0.005904980133793287,1.1441540423884848,0.5599778574165939,1
27.1012,0.011586396706988848,1.1462379054500564,0.5596151803476699,1
27.1643,0.009327021874365283,1.1461761746950085,0.5603119507646939,1
27.2318,0.011565992288691823,1.1438448648650796,0.5604681508099716,1
27.2995,0.014973743130719395,1.1442783580362426,0.56136173517511,1
27.3664,0.007374742203671396,1.1470610082032784,0.5602456129778357,1
27.4333,0.012307910886065646,1.1454765005963117,0.5613838414849348,1
27.501,0.009926875625433325,1.147150293791508,0.5605205505619916,1
27.5672,0.00852255764666436,1.1436217114423968,0.5619884705828062,1
