t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.0347,-0.009485976190186568,0.46623410217419997,1.4219194094409093,1,0.0284,-0.009485976190186568,0.46623410217419997,1.4219194094409093
0.0685,-0.01558910490001755,0.47618150278950333,1.4228160583797016,1,0.0302,-0.015589043869951053,0.4761814033174866,1.4228160494133915
0.1014,-0.03706557811875376,0.4921855136314094,1.4223096228574545,1,0.0167,-0.029906709506748015,0.4868507924113966,1.42247843227212
0.1343,-0.05816635202577369,0.49733098606551523,1.421844088292118,1,0.0334,-0.04756898166564413,0.493400911807718,1.4220819673837333
0.1697,-0.06083319197519987,0.49205830573940923,1.4200752876575329,1,0.0215,-0.055780159175550785,0.49256977474825664,1.42083973712254
0.2039,-0.050245484390583434,0.5294100761052531,1.4213485933065209,1,0.0483,-0.05235872387223074,0.5153437791017068,1.4211543027618643
0.2369,-0.07082917544693483,0.4618751846598702,1.420264544588542,1,0.0691,-0.06377448907268918,0.48229721728496777,1.4206043827801706
0.2691,-0.0256128702949292,0.4505329854833906,1.4220356334340487,1,0.0435,-0.040189191528376585,0.4626657424602332,1.4214889488340583
0.3049,-0.02287118777104283,0.4457703789186383,1.4222895309344863,1,0.083,-0.029486068639016774,0.45222382578323045,1.421983736150424
0.3368,0.0005364868077517651,0.46842246491398476,1.4231597253670007,1,0.0234,-0.010931106932990011,0.46223513642245334,1.422710537535435
0.3693,0.057910075016958176,0.4918433589558312,1.4214043049991105,1,0.0543,0.03161508401048843,0.48053402458387373,1.4219032414180113
0.4023,-0.0784032407881797,0.501950030390002,1.4196203554469007,1,0.0399,-0.03637998025726376,0.4937698441058582,1.42049234029217
0.439,0.01929605416449551,0.4670340079273119,1.4226851435240164,1,0.0109,-0.0019702986142266787,0.4772461886243064,1.421847567220548
0.468,0.007304557080883036,0.5184218674286513,1.422975180719555,1,0.0115,0.0037618774463831234,0.5026941576364897,1.4225444706891417
0.5023,0.007596513437085906,0.45956240595633024,1.4224618458583482,1,0.0332,0.006131812823138047,0.4760372691036398,1.4224934057353962
0.536,0.0014606700301088025,0.45636934505625304,1.4226904896275196,1,0.0259,0.0032448878107388416,0.46388182355419066,1.4226152102793637
0.5681,-0.03478258865084299,0.478871528914034,1.4229860621810722,1,0.0271,-0.02025738514890889,0.4731459709479217,1.4228444093594121
0.6026,-0.06396674831678223,0.5056312592989484,1.4211104221787574,1,0.0322,-0.04727125721326799,0.49322298328319764,1.4217727463457108
0.6352,-0.027905366473320672,0.5694734266110639,1.4213363193483288,1,0.058,-0.035302478513563655,0.5403483489170668,1.4215030196277207
0.6693,-0.08197589738752849,0.5251584927785277,1.4208355238687531,1,0.0719,-0.06414823774883477,0.5309605015392284,1.4210904845613324
0.7038,-0.04901386320101343,0.5106167180354861,1.4224362717020087,1,0.0652,-0.05479467987980986,0.5183873518741462,1.4219222267558929
0.7348,0.004182547772543708,0.47405686861251795,1.423173741550356,1,0.0435,-0.01834474862841519,0.49098960648075163,1.4226957054362945
0.7694,-0.04149971910039121,0.5001577769123452,1.423023642668597,1,0.0506,-0.03265530738859656,0.49665584742212826,1.422898381792034
0.8039,0.005645407203275937,0.49121355903994995,1.4232981553869488,1,0.027,-0.008984163977410302,0.4932923282253634,1.4231454554614962
0.9354,-0.04168624893961974,0.5391113732041682,1.4215962426027775,1,0.0133,-0.02919516398704255,0.521610055354325,1.4221879892589997
1.0006,-0.05825861915104766,0.517236585236024,1.4208902586578376,1,0.0145,-0.047157367108906355,0.518907102172433,1.4213859476392408
1.0357,-0.05002313664566585,0.5262360918266102,1.420709843977096,1,0.0125,-0.04892851008654776,0.5234366668819108,1.420968092596117
1.0669,-0.04306789485051765,0.51074636677018,1.420617233365852,1,0.0176,-0.045306450675695664,0.5155936300854246,1.4207512496665466
1.1351,-0.05508575342060973,0.46605064055555734,1.4201744205763962,1,0.0209,-0.0513503921583277,0.48497437865168647,1.420394749683134
1.1684,-0.022997139070397216,0.4768152005996116,1.4213138806053307,1,0.006,-0.03382711805835875,0.479931729295242,1.4209628038331625
1.2014,-0.01604709789636904,0.45114154469650125,1.4206516446286819,1,0.032,-0.022838461277590698,0.4621384166708365,1.420770496868881
1.2346,-0.030295307505403105,0.46385446298893906,1.4213089166541957,1,0.0325,-0.027447045695260207,0.463198991621693,1.421103258596421
1.3345,-0.02464543392750147,0.45178750456292516,1.4211132565418425,1,0.0348,-0.02571555439950363,0.4561463047571949,1.4211094376665092
1.3672,-0.011716147287535415,0.4485345241741914,1.420754163906104,1,0.0053,-0.017063444981960267,0.45144196564199224,1.4208898664072678
1.4013,-0.03997663778553161,0.4719472525387009,1.4207911249015812,1,0.0255,-0.031224576925346845,0.46411492989322606,1.420828840800653
1.4671,-0.040692251450580356,0.4461535370358667,1.421320116516044,1,0.0463,-0.03707592157636268,0.45301417862208837,1.4211324658906122
1.5015,-0.04859696090526831,0.5022785477291679,1.4210511167829378,1,0.0306,-0.04419631546735064,0.48346123316458384,1.4210821893771148
1.5364,-0.04861538463040799,0.4690725972651384,1.4197189091606437,1,0.0462,-0.04692745040875663,0.47456856712697965,1.4202396358671454
1.5705,-0.018705203302291227,0.4938980621151717,1.422202989102953,1,0.0209,-0.02948514245806264,0.48651485201505307,1.4214530548987967
1.6025,-0.001475078165621561,0.48461598757788243,1.4222835019949511,1,0.0351,-0.012173970698264279,0.4853412892528532,1.4219662994300788
1.6356,-0.02098744498258761,0.45722593319479277,1.420441135138838,1,0.0145,-0.01762099736494925,0.4679650436031666,1.4210236960596643
1.7025,-0.04264176559465898,0.4442489937346409,1.4198003475209353,1,0.0332,-0.0330846825555434,0.4533077187055302,1.4202676250826423
1.7385,-0.013054481635418039,0.4445313074970746,1.4206805937859788,1,0.0162,-0.02070533758541651,0.4478835982794591,1.4205228537775942
1.7678,-0.0252472872015834,0.46300773774309456,1.4210269350281488,1,0.0249,-0.023512416823397185,0.45723083051857943,1.4208343931235285
1.8464,-0.04744907469426367,0.5165162724304102,1.4215500176232678,1,0.0455,-0.03830608496467036,0.4938712486581484,1.4212766733875495
1.9872,-0.06287672046349983,0.5013149593361833,1.420776255347724,1,0.0254,-0.0534915728281317,0.4984717148595945,1.4209673980303537
2.0507,-0.0722948650919397,0.5093881026007918,1.419606331314602,1,0.0393,-0.065112646547563,0.5052184135180271,1.4201262125390628
2.1179,-0.030387150498047313,0.4871208709442827,1.4219951156935313,1,0.0038,-0.04365110971276211,0.4940335170946048,1.4212812582102063
