t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.0685,0.2206360581332427,0.449602286495031,1.3992564605596427,1,0.132,0.2206360581332427,0.449602286495031,1.3992564605596427
0.1352,0.2089608075879074,0.4213805466663174,1.3999672296232732,1,0.2016,0.20896128200637357,0.42138169344380805,1.3999672007414974
0.2044,0.23806239564726828,0.45996986024397846,1.3941780848627698,1,0.1547,0.22872653600303966,0.4475904814470027,1.3960352774765956
0.272,0.2562566331545458,0.4486018618966586,1.3897668279917634,1,0.1844,0.24071673820102046,0.4480309686717198,1.393305175349555
0.3323,0.24334663077537178,0.44252900426008274,1.3921234473632431,1,0.1537,0.24206358002968387,0.44521325821400726,1.3926999792675592
0.3998,0.24103103312806112,0.44766593117368403,1.3934292605205967,1,0.1207,0.24144123861660716,0.44669154453024273,1.3931395350154214
0.4676,0.24296897407764018,0.45493184452400465,1.3924698594344238,1,0.1102,0.24236909236063292,0.45169620233659985,1.3927328147350064
0.5335,0.20992534679711886,0.4477156846808229,1.4013968074751428,1,0.18,0.23104568010005425,0.45030693480154793,1.3957566937574568
0.5997,0.22194804746063213,0.45620408318817085,1.3985462040124066,1,0.1556,0.2267857087844024,0.4530682776658771,1.3970628834159962
0.6675,0.22535543902757235,0.4444965252129805,1.3970118608906756,1,0.185,0.22623660913593127,0.44977746749794145,1.397043295187563
0.7335,0.23828700611613018,0.44411566204600617,1.3956255409656695,1,0.1808,0.2312321176713736,0.4474303583107809,1.396455563237465
0.8005,0.22988065485004275,0.4507948707070085,1.3980252318530575,1,0.154,0.23055871993413943,0.4491068047499696,1.3972376870793228
0.8655,0.21925933069790912,0.439832766252938,1.3991245053407375,1,0.2102,0.22682333066058188,0.44604096258805037,1.3978614376686238
0.931,0.22994766247002382,0.43583521366531236,1.3963261115673162,1,0.1851,0.22812886202815846,0.4417763946225163,1.397219887248576
0.9996,0.2331525114994032,0.4435408191747222,1.3954590558333861,1,0.2009,0.23001832308898917,0.4424400180511113,1.3965576152463728
1.0653,0.23799776267845985,0.4481506649117799,1.3945418541187031,1,0.2237,0.23268940387435325,0.44435163088187446,1.3958828484591028
1.1354,0.23693093407552118,0.4407796309543935,1.3938995058574062,1,0.2018,0.23437097088060874,0.4429355011033466,1.3950965465060492
1.2021,0.22286810570837512,0.43632741234109285,1.3977034317898887,1,0.1622,0.2286373601026321,0.4396416948749174,1.3963959502056118
1.2683,0.23253289421039547,0.44433614926540543,1.3953762186664447,1,0.147,0.23065079867464292,0.44206806191031756,1.3958688936435955
1.3313,0.22502677655229428,0.44501689688046314,1.397392208254363,1,0.1261,0.22744019823959394,0.4437514711558849,1.3967385122982967
1.3981,0.22936437453018343,0.4300303799789421,1.3951329242491577,1,0.158,0.2282735752227454,0.4378087508206896,1.3960431185700195
1.4692,0.2412778985479002,0.4417565854450521,1.3949193136131364,1,0.1713,0.23367075900727233,0.43944722046542595,1.3955767058441433
1.5316,0.23520342606957495,0.43492472889134975,1.3946308291007634,1,0.1648,0.2343597650321244,0.43741414751793284,1.3951514897023043
1.5978,0.24691515678934958,0.4481275623086225,1.3921626406898624,1,0.1463,0.2407530425347561,0.4428694797833129,1.3936295506406249
1.6643,0.23438864689917172,0.4486083425995093,1.3959696450234955,1,0.2114,0.2387247205752983,0.44469844550746185,1.394375334701792
1.735,0.22727377292665318,0.44172348149882146,1.3970474142560627,1,0.1339,0.23214055193368172,0.4429878740039806,1.3959117509835672
1.8006,0.24135826239063043,0.45829459877943973,1.3943747421249768,1,0.1257,0.2373228830066125,0.4515935376120041,1.3950476222170536
1.8661,0.2359666248423212,0.44844180777825715,1.395286644074102,1,0.182,0.23683044960791838,0.45044920014391693,1.395134406834118
1.9338,0.22275649006466608,0.4585491726049111,1.398790146331975,1,0.1654,0.23055287731253843,0.4540621253166951,1.3967650189529284
2.0002,0.24204752914138947,0.4577158875966289,1.3950797236838006,1,0.1465,0.23639655306779217,0.45591963282267445,1.3959082449286881
2.0673,0.2281201322047575,0.44573164376214175,1.3980431324642386,1,0.1633,0.23275750735978473,0.4514400928769056,1.3968469300743436
2.2006,0.22990111212876924,0.44237573039921474,1.397249998142515,1,0.1235,0.2310799933055086,0.44611674151282504,1.3970836453376396
2.2637,0.18830151377183615,0.45559227777309363,1.407151068730355,1,0.1679,0.21387355689687337,0.44992800862370247,1.4011329823476006
2.334,0.19698076850306748,0.43193614101533795,1.4045369223392874,1,0.1588,0.20613305955043718,0.4416838987566161,1.402692712325793
2.3975,0.21628869475561693,0.43656556022902343,1.3995910362728727,1,0.161,0.21074519348892717,0.4393594293999627,1.4012841007420904
2.4672,0.2366099731075183,0.44784456922759247,1.3945821651908021,1,0.1001,0.22845443326908357,0.44516908167581826,1.3966953825925799
2.5303,0.22119757247990857,0.44483926576987165,1.3981850652658858,1,0.1448,0.22522010025098432,0.4450220849915097,1.397359323929852
2.6007,0.23014006175540577,0.4467012459025766,1.396954863618642,1,0.1282,0.2278810366488026,0.44593025071232606,1.3971405736078009
2.6664,0.23746147955253494,0.4558638038083786,1.39535188021925,1,0.1225,0.23321966710812123,0.45146564919658455,1.3961438375380333
2.731,0.23670431228246622,0.46326057683213373,1.3956583315187594,1,0.1923,0.2343756492872929,0.4553784510656808,1.3959827777233087
2.8007,0.2373596712751243,0.4562092989977662,1.3928491341339755,1,0.1438,0.23592328033795107,0.4558093614488194,1.3943575470312009
2.8674,0.22102569130532615,0.44025540106289324,1.3970093389090543,1,0.1856,0.2303267940099641,0.4499663001014257,1.3953537294978116
2.9348,0.21815498388513468,0.44873682135474224,1.3996329642636822,1,0.1563,0.22443235746501622,0.4493709010291953,1.3974260324280803
2.9977,0.22227243636742713,0.44921347723965277,1.398773308451629,1,0.1957,0.22364821907999624,0.44931374985074096,1.3979151479084841
3.0663,0.22456337402481624,0.4378636692874964,1.3961148722743018,1,0.1438,0.22413905239408663,0.4431726247644698,1.3969495898236992
3.1336,0.2508994004927495,0.46043377199786173,1.3897501053785475,1,0.0946,0.24229019295979012,0.4548806006324764,1.3920662880937387
3.2017,0.2493875179493828,0.4616873034962677,1.391549173706773,1,0.1183,0.24616045273930515,0.4585923805444109,1.3917842991730935
3.262,0.22522124167903904,0.4400934147466805,1.3964133240889849,1,0.1204,0.23466656133821523,0.4484379815415247,1.3943252501918812
3.3307,0.23794507350760577,0.449024283935469,1.3943560189340447,1,0.1468,0.2361566053599296,0.44870444886934796,1.3943392342120549
3.3986,0.2385562927843892,0.44443669338943115,1.3960324580476442,1,0.1931,0.23698860130870736,0.44722477479451944,1.3949262920751853
3.4652,0.22868424710262186,0.44978351698076,1.397118194548727,1,0.1109,0.2315836581956521,0.44889014883979683,1.3963529061001718
3.5325,0.22840727121523496,0.44102141731806405,1.3962237633671546,1,0.1592,0.23026468450322074,0.44562271010076515,1.396299280434134
3.5996,0.22281618516873894,0.4444317656899947,1.3977458131620655,1,0.1419,0.22650459273633347,0.44502150708353083,1.397029507498215
3.6665,0.22755120301988513,0.44735361425902287,1.396209114244888,1,0.1727,0.22692682891466864,0.4459623539648611,1.3966985345300906
