t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.0651,0.16842054960124855,1.3900123127285386,0.4713086852019544,1,0.7032,0.27300067719906385,0.9180737444926899,0.4713827131643344
0.1371,0.17070486933133452,1.3913395085449398,0.4705745498145071,1,0.6334,0.26081514403813977,0.9744494238288912,0.4712864442995193
0.1999,0.1696205157427035,1.3909919070400574,0.47068984223387167,1,0.699,0.25117042247425975,1.0185028548827892,0.4712233478111059
0.2676,0.1689099069792858,1.3896765239674325,0.4706205699870048,1,0.7301,0.24263885529537407,1.0569987611359248,0.4711608313113087
0.3311,0.17103231086845552,1.3903735939381585,0.47009729625911045,1,0.6063,0.2318395255339226,1.107276634232768,0.4710004344392983
0.3996,0.1700931081894091,1.3900934188553529,0.4707944572237622,1,0.6957,0.22448620161500357,1.1409570243910128,0.4709759048025859
0.4617,0.16999028628504656,1.3908890632243496,0.4705303530913362,1,0.6763,0.21746436923076085,1.1731609221237846,0.47091849518911366
0.5293,0.1690295047120413,1.3905120343815616,0.4706796304401022,1,0.6183,0.21006633670322689,1.2063595408121317,0.4708820105369849
0.598,0.16949068922818086,1.3900279429680338,0.47058767469829593,1,0.6926,0.2050031797392852,1.22927826194908,0.4708452823849003
0.6688,0.1683852377680465,1.3904116712608694,0.4711656207330932,1,0.5992,0.19903786631302348,1.2555279974132392,0.47089746769479357
0.7309,0.16947487929921648,1.3914174962558699,0.47096437067851477,1,0.6308,0.19469676819044554,1.2754823290925208,0.4709072918853225
0.8014,0.1706699979324267,1.391395590253565,0.4701613043943485,1,0.6291,0.19115513950752316,1.2925683429866277,0.47079733076001257
0.8655,0.17132969693350977,1.3926525663758658,0.4709029328696382,1,0.5633,0.1876414211052451,1.3103065486376548,0.47081604691600887
0.9325,0.1712354778701398,1.3913016922979078,0.4701697247434126,1,0.6476,0.1854040577822677,1.3213522752483,0.4707279046188504
0.9994,0.16991181548249126,1.3906934379314675,0.47074975595785407,1,0.5812,0.18283366441126228,1.332857005257667,0.4707315300809259
1.0665,0.16957237206346282,1.391774435069255,0.47118889732260405,1,0.678,0.18116781449841982,1.34025806337044,0.470788983393899
1.1331,0.1689450647214353,1.3893826773077238,0.4709340623220904,1,0.6336,0.17940294641438492,1.3473512678342752,0.47080993163997314
1.2008,0.1697249375262694,1.3916409245108385,0.4709737658136306,1,0.6038,0.17788203762950025,1.3543114317169131,0.4708356783443687
1.2527,0.16945542501118674,1.3903413833727767,0.47067758161414797,1,0.5708,0.17643960979204495,1.3604788690496368,0.4708086160911229
1.3138,0.170123449625599,1.3918882775999168,0.4707857084888546,1,0.6193,0.17551508605276936,1.3650764003148517,0.470805263006092
1.4023,0.16927318622614934,1.3902057951064293,0.47069612638290576,1,0.6723,0.174718305103388,1.3682841773692063,0.470791331673541
1.4696,0.16947258646413366,1.3908782751639266,0.4705935204373055,1,0.8195,0.1742378968385962,1.3703533678962911,0.47077321591871474
1.5248,0.16930287555764173,1.3916744840685407,0.4711346048312812,1,0.7828,0.17372226292151605,1.3725810970229813,0.47081097550878886
1.6007,0.16874562296611156,1.3896764304626996,0.4707401217120029,1,0.7328,0.1731193158946577,1.3746522897479918,0.4708023911855313
1.657,0.16924534720783985,1.3915289807233773,0.4716446868512916,1,0.6122,0.17247296722209082,1.3774680654269176,0.47094292321598513
1.7488,0.16958155690967538,1.3895688522676757,0.470533067663363,1,0.6211,0.17201535264057646,1.3793832195931564,0.4708780566432994
1.8078,0.17052810151075515,1.3906743406148971,0.470112917450496,1,0.6468,0.17179944557027077,1.3810223730699227,0.47076697993393823
1.8597,0.17086388792147997,1.3917487788403704,0.47042391022909785,1,0.6615,0.1716692579696368,1.3825150069364576,0.47071924004128585
1.9388,0.1694459496249303,1.3905817270363183,0.4706138108116463,1,0.7164,0.17139938216401948,1.3834941840221833,0.4707064425369035
2.0059,0.17008031387794886,1.3911352522796083,0.4707132037184399,1,0.6362,0.1711995077896893,1.3846520116746976,0.47070746703801813
2.0713,0.16955384573909893,1.390379373724557,0.4708604053876038,1,0.6977,0.17098914070217797,1.3853841477005115,0.4707270173431124
2.1428,0.1685738826642092,1.3899882894422508,0.47090449917983424,1,0.7099,0.17068641309071314,1.3859612292422812,0.4707492628554612
2.2036,0.16926299630050642,1.3928853199179123,0.4716737331813937,1,0.7396,0.17051848443362388,1.3867781040021707,0.47085832793142546
2.2697,0.168989224641765,1.3916981455442883,0.4712866037786049,1,0.601,0.17025693243699133,1.3876195873758308,0.47093157670415564
2.3415,0.1697506544145593,1.3896455970017152,0.4703637880938157,1,0.6773,0.17018843374883294,1.3878937035638153,0.47085475572193575
2.4027,0.16954625618220545,1.3901916829897516,0.47103828472641607,1,0.6166,0.17008610889265285,1.3882598646172115,0.47088399931430686
2.4678,0.1683891110538439,1.3904895814171678,0.4713576332492777,1,0.6239,0.1698256328709642,1.3886021088724856,0.4709566984541034
2.5391,0.17078611011628755,1.392101244541584,0.4709146722531581,1,0.7077,0.16994305935575407,1.3890299078686885,0.4709515603947999
2.6062,0.16984775413830913,1.3908631649632972,0.4708242097854262,1,0.6501,0.1699293138786039,1.3892943109536389,0.47093319314337195
2.6705,0.16957109930254624,1.3893601486679206,0.4704438093013714,1,0.609,0.1698717880745252,1.3893048838552065,0.4708546028209902
2.7401,0.16956554886919184,1.39069126031348,0.4709708110273939,1,0.711,0.16983474396650877,1.3894725863517428,0.47086865990210663
2.8066,0.17107168337455333,1.3925282487856478,0.470705651570696,1,0.5835,0.17004854935902497,1.3900007586306993,0.470840483857222
2.8736,0.16988170216594212,1.3910148404860558,0.4704681790321777,1,0.6851,0.1700272087888667,1.390130464648407,0.4707928642533658
2.9435,0.1702577202070686,1.389575062062196,0.47008396757678134,1,0.758,0.17005225292117598,1.3900701224060898,0.4707158454995858
3.008,0.16986365561052683,1.391319775146121,0.47116988060889214,1,0.6733,0.17002627351045765,1.390242262940209,0.47077838915169096
3.0783,0.1700481664927675,1.3890078468092097,0.4701048997262732,1,0.625,0.17002969903701765,1.3900491177038505,0.47067301036491843
3.1453,0.1684933404368871,1.391719527774839,0.4718989934474005,1,0.5538,0.16974047355632352,1.3903635788952007,0.470903806447502
3.2122,0.16969107415438242,1.3913028501097306,0.4709822017367352,1,0.6969,0.16973442723621962,1.3904785425223758,0.47091340176636654
