t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.072,0.02516641036277271,0.9445385013978773,0.3206760571315556,1,2.7529,0.02516641036277271,0.9445385013978773,0.3206760571315556
0.1391,0.027781222806898816,0.9449653460203649,0.32115986809925945,1,2.8047,0.027760814675939566,0.9449620145764693,0.32115609204350043
0.2087,0.026699003797015515,0.9440785636267511,0.3212376881906016,1,2.7186,0.027215103149729063,0.9445079700986134,0.3211980279087767
0.274,0.025554066106722964,0.944977816575065,0.3212871547568489,1,2.471,0.026577045259451544,0.9446884532809611,0.3212322644051194
0.3411,0.02914362453137808,0.946682364729729,0.3211966597194696,1,2.5015,0.027278952534126395,0.9452337475433499,0.3212225272471273
0.4048,0.025378357884384445,0.9511065344468494,0.3229607577974714,1,2.1128,0.026750034231223248,0.9468680910277602,0.32170626108951567
0.4739,0.028376058661299667,0.9506331343973627,0.32236389051596315,1,2.4513,0.02703047636118002,0.9475174519859478,0.3218196831228282
0.5422,0.02722544381512291,0.9448438666372272,0.3207596321837956,1,2.7341,0.027054415305136328,0.9471891776584584,0.32168952550160923
0.6758,0.024205123521714045,0.9490095659443362,0.32040644957058906,1,2.6326,0.02671799496293358,0.9474041137536804,0.32153803071743253
0.7421,0.020738002419696342,0.949794272653833,0.32119071632940877,1,2.1465,0.025806799450702078,0.9477683118772721,0.3214851090274116
0.8083,0.029414143715037346,0.9475404319551193,0.3203918287914223,1,2.9757,0.026075295607847764,0.9477513506784219,0.32140373571770325
0.876,0.026652687904421688,0.9486777895183272,0.3212142968419707,1,2.877,0.026118478150781718,0.9478206380333403,0.32138956778987804
0.9422,0.028265680740517555,0.9511858651274062,0.3208464377892006,1,2.55,0.026307874905879405,0.9481174722001905,0.3213416603123926
1.0122,0.02574662263893352,0.947561585125672,0.32020702892246466,1,2.7942,0.026268842031160443,0.9480788124533789,0.32126275118809405
1.0759,0.028766206030224065,0.9459072583705411,0.31940210280058545,1,2.7837,0.02643518555202773,0.9479341703619463,0.3211388177911242
1.1444,0.025986439569473985,0.9457917700935811,0.320982837883002,1,2.5746,0.026402186603927815,0.9477766269899417,0.32112734766527823
1.2094,0.03148137966580734,0.9494140327825957,0.3224712739282383,1,2.826,0.026700007485321968,0.9478726370510728,0.32120614941573095
1.2767,0.03176314094776809,0.9533111580058639,0.32265878392661207,1,2.8433,0.026982808427840975,0.9481764052340236,0.3212872862081659
1.3442,0.030263315545006865,0.9493314343144925,0.3216471691684548,1,2.7355,0.027173407799226643,0.9482435130953409,0.3213081956174595
1.4125,0.02417314121277468,0.9469159186558854,0.32145126061132145,1,2.5522,0.02698165253552671,0.9481586628947042,0.32131733929347417
1.4824,0.026116153300579543,0.9464107648675939,0.3215993978235933,1,2.552,0.026928479106291866,0.9480512777829658,0.3213346680428084
1.6781,0.024941507973962995,0.9414542194647169,0.3215632495595867,1,2.5662,0.0268119896790095,0.9476645144663088,0.32134806900749463
1.7474,0.02758341431581054,0.9433336956269999,0.32234975314196146,1,2.3729,0.026862690991475043,0.9473798746081445,0.32141390395477343
1.8121,0.02787211718677355,0.9463214303649676,0.32340969774870537,1,2.534,0.026919099304602356,0.947320727089906,0.32152543203061495
1.8813,0.030594299151023418,0.9503827447219896,0.3248022615122127,1,2.4626,0.027129800499747805,0.9474962742170274,0.3217132944372628
1.9419,0.026836446370021076,0.9453704571543385,0.32343545165595106,1,2.5993,0.02711505129865674,0.9473893928059165,0.32179988071833043
1.9981,0.027532961567820473,0.9446257114937949,0.3225674550910193,1,2.6038,0.027135549583638625,0.947253835650912,0.32183752984877095
2.0326,0.026168100618061664,0.9427474377740737,0.3221371513227587,1,2.5468,0.027087022879569527,0.9470277972303153,0.32185255869589185
2.0768,0.025457416040819473,0.941532597149828,0.3215206926517876,1,2.5482,0.0270069900838698,0.9467579184994994,0.32183626018346795
2.1499,0.028996462274992856,0.9471884774450038,0.32265646142790555,1,2.7099,0.027092273311978044,0.946776375383153,0.3218714199661159
2.2171,0.03210794251355781,0.9433793347146366,0.3217343780616967,1,2.6963,0.027306760913935354,0.9466311060128141,0.32186555957376045
2.2835,0.03044088106762425,0.9457584331908439,0.32210770777944464,1,2.437,0.02746742166512696,0.946586371202326,0.3218779725352033
2.3474,0.033864155375431616,0.943591497939231,0.3214819975032971,1,2.6711,0.027737450286737818,0.9464599470715497,0.32186125703680984
2.4151,0.02582226891400774,0.9454369356803697,0.3227278822055758,1,2.1248,0.02761396230847654,0.9463939848550026,0.32191713570789815
2.4832,0.030901112683493034,0.9431057809007475,0.322221429571472,1,2.7046,0.027743923576996822,0.9462639819320161,0.3219291663155678
2.5475,0.030727689268419348,0.9439241356497909,0.3235570145873533,1,2.4736,0.027883030944398618,0.9461548949962085,0.32200505889931474
2.6182,0.03025292173445936,0.9418334764010867,0.32298172651012624,1,2.4719,0.02799226584086202,0.9459557087236626,0.3220500762417989
2.6834,0.03229308373701262,0.9412927137754026,0.3221459274759996,1,2.7318,0.02815402221513716,0.9457803306503969,0.3220536812649569
2.7492,0.03286501051846253,0.9436406308440005,0.32183507835169595,1,2.7894,0.028323679927097247,0.9457032732369496,0.3220458086769343
2.8148,0.02851142509494309,0.9431317085077524,0.3221693720707067,1,2.2728,0.02833366633877631,0.9455664883367587,0.322052381175885
2.8844,0.0287431218593868,0.944824418345946,0.3222983771531096,1,2.4985,0.028351530814011837,0.9455341119483438,0.32206311393883963
2.9504,0.029329138873930502,0.9462156786045509,0.3230108153822172,1,2.4079,0.02839692723689783,0.9455657613274956,0.32210712161150223
3.0194,0.029477020284797196,0.9448914495238562,0.3224981510518852,1,2.5352,0.028441898007350277,0.9455376856710567,0.3221234025191868
3.0839,0.02837931780386408,0.9437655597321446,0.32229815111627197,1,2.4964,0.028439229292466978,0.9454621138671188,0.3221308546231414
3.152,0.029824253299431284,0.9446129114205201,0.32246474926348384,1,2.3704,0.028504028476054915,0.9454223834184307,0.3221464760852892
3.2197,0.03035065919206793,0.942988277674056,0.3221018873848023,1,2.3621,0.02859012826390824,0.9453088924067271,0.32214439712189963
3.2844,0.029506155527894477,0.9430528235004899,0.3225333749179497,1,2.5485,0.028626707257706732,0.9452188025875976,0.32215992986524566
3.3547,0.03223475430824608,0.9456540474888613,0.32308082634670265,1,2.4237,0.028784897086042305,0.945237885297787,0.3222003052966843
3.4144,0.0307913471839358,0.944042575878642,0.3229344940163966,1,2.4199,0.02887256191038266,0.9451856604304096,0.32223238310674984
3.4857,0.031731713426789106,0.9451539851193755,0.3231726353202488,1,2.2626,0.029013716109176108,0.9451840966436971,0.32227880266412506
3.5544,0.029515051077594393,0.9460778608864595,0.3232827388574528,1,2.1498,0.029040683054472258,0.9452321724671695,0.3223328046670009
3.6215,0.031044511624853947,0.9465678206476069,0.3232132042689303,1,2.2543,0.02913771439180286,0.9452968485233285,0.322375436233405
3.6881,0.030040182245699393,0.9442011833915673,0.32259621288184487,1,2.2206,0.029182268470706707,0.9452427564573098,0.32238633579084874
3.7553,0.03177973173639487,0.9391064865754678,0.32135617403333216,1,2.6798,0.029270809966690715,0.9450335852546687,0.32235121996675953
3.8227,0.030115267522901685,0.9404378863686469,0.32197913990153865,1,2.5504,0.029302642766213034,0.9448603450956724,0.32233719398044997
3.8857,0.03197803008109574,0.9437947196619747,0.32239506021016223,1,2.3135,0.029424402739947612,0.9448118472486144,0.32233982753955026
3.9544,0.03128054350037084,0.9449253486838866,0.32326885442149184,1,1.9701,0.029538229473982124,0.9448188076569847,0.3223967995634702
4.0184,0.03395222920535227,0.9434704836327876,0.322479672272846,1,2.1281,0.029767410797290717,0.9447488007011804,0.3224011024357758
4.0902,0.03510907514614577,0.9426176211476269,0.3222269118500882,1,2.4145,0.02998297679040985,0.9446627957021813,0.32239407287267646
4.1539,0.0321488519156652,0.9441581453358653,0.32296207088882756,1,2.2446,0.030083519784761134,0.9446393691166232,0.3224204401459618
4.2254,0.029613874529253598,0.9448633333990347,0.3231476522491001,1,2.1986,0.030060964615168207,0.9446501252188372,0.3224553652136037
4.2888,0.029998252751761732,0.9452986515288334,0.3233492665673783,1,1.9824,0.030057324571997283,0.9446877682362447,0.32250725076350667
4.3595,0.030320489457989153,0.9414871809969644,0.3217946762610522,1,2.0836,0.030071007609090084,0.9445213563923972,0.32247020105107366
