t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.6737,0.06018890663217692,0.9979528944704442,0.2815052340590666,1,2.7238,0.06018890663217692,0.9979528944704442,0.2815052340590666
0.7406,0.06032239535929414,0.9973427840567893,0.28126535096549937,1,2.7661,0.06032138172645157,0.9973474168671115,0.2812671724929592
0.8056,0.06031616272820491,0.9987548038461196,0.28128401116705337,1,2.5893,0.060318608222721434,0.9980953368417014,0.28127612097755406
0.8712,0.06163091856576784,0.9980940821497104,0.2809298175302922,1,2.5879,0.06077514991505404,0.9980949003449474,0.2811556449310828
0.9456,0.05804469501121787,1.0009425444881783,0.2817710813257682,1,2.1209,0.059840836667698565,0.9990693136718392,0.28136623635145436
1.0059,0.05999663762106736,0.9989685107264964,0.2813674305911025,1,2.5555,0.059870709026973785,0.9990499863074414,0.28136646532794685
1.0769,0.059522797433490024,0.997718364692856,0.28199746861520525,1,2.7913,0.059822205060929605,0.9988643387728743,0.28145443641770695
1.1437,0.05840669658213983,0.998931578978669,0.2822135425452704,1,2.3704,0.059591122796569224,0.9988753157604684,0.28157836076395826
1.208,0.059499477181951164,0.9996395408706722,0.28190224339479214,1,2.3287,0.05957774091718975,0.9989869061326443,0.2816256533520105
1.2772,0.059719896834668156,0.9994635846182551,0.28181642316314,1,2.475,0.05959419482932526,0.9990420795370178,0.28164773410507454
1.3435,0.06208178230247509,0.9997579398380061,0.28107258073978764,1,2.5384,0.05984392384694385,0.9991139447846312,0.28158999443302546
1.4045,0.06282696870333389,0.999012026504981,0.2807765552129628,1,2.5086,0.060125854078505105,0.9991043123970657,0.2815131155663929
1.4812,0.061522664763826035,0.9982630329641202,0.28111244146747505,1,2.4671,0.06025209715118339,0.9990282779697004,0.28147690283554716
1.5459,0.061737458578792315,0.9996308363879389,0.2810886469258041,1,2.5548,0.060369486761477076,0.9990758987686396,0.2814462185797884
1.6125,0.06196055851090843,1.0003874587092727,0.2809729597219796,1,2.5854,0.06048552267295748,0.9991715500510076,0.2814117040942213
1.6813,0.06256387613046965,0.9991588503970389,0.2809181562405417,1,2.4986,0.060638917073003264,0.9991706127437395,0.28137527743318563
1.7456,0.06341405203056243,1.0010545575340086,0.2806755285690069,1,2.4487,0.060840942227556635,0.9993077607539246,0.28132433689350156
1.8114,0.06245038927170052,0.9988405419642642,0.2807867795995893,1,2.4683,0.060950840449601425,0.9992758575518426,0.28128763075205804
1.8797,0.061314775555898544,0.9979499558944338,0.2810862620219102,1,2.3118,0.06097770800195673,0.9991779727048409,0.28127276468168905
1.9447,0.06335690681888526,0.9981333120162736,0.2806260319960212,1,2.3824,0.0611360136030554,0.999108463743643,0.2812297327980876
