t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.0727,-0.03809551192196312,0.9763098847778445,0.5252329722537885,1,0.1441,-0.03809551192196312,0.9763098847778445,0.5252329722537885
0.1282,-0.03887786366903756,0.9770662031760732,0.5251544131862713,1,0.1356,-0.038877849288330255,0.9770661892738949,0.5251544146302957
0.2075,-0.03854016067852423,0.976975628714621,0.5251704257702787,1,0.154,-0.038693854764276454,0.9770168460431261,0.5251631385315325
0.269,-0.03736359599631762,0.9778926391127754,0.5253958381097048,1,0.147,-0.03800939325798452,0.9774674701307778,0.5252828700511628
0.338,-0.03779340235015775,0.9780274229298987,0.5253611057069889,1,0.1271,-0.03788700172738225,0.9777847681172486,0.5253272023879291
0.4006,-0.04036822453480015,0.9769408093378469,0.5249999580834074,1,0.1221,-0.03928182912877126,0.9773103339682342,0.5251432409470094
0.4674,-0.03838434196064642,0.9770980808201484,0.5252720353272955,1,0.1371,-0.038838039652142844,0.9772053790264287,0.5252069271952922
0.5346,-0.037704223211006055,0.9775764700547014,0.5253491905536752,1,0.1517,-0.038321097239188404,0.9773745710443084,0.5252717895143496
0.6009,-0.03871363542326129,0.977869071160825,0.5252580111414351,1,0.1511,-0.03850676528637821,0.9776084664325637,0.5252652724321999
0.6669,-0.03844405704277023,0.9770673116000406,0.525229405069077,1,0.135,-0.038473330270761684,0.9773199314771043,0.5252461485375229
0.7357,-0.03836175921829253,0.9779064911522267,0.5252583741830149,1,0.1546,-0.038422917388834986,0.9775849658474943,0.5252516726408546
0.8022,-0.03773919079061811,0.9776577434375073,0.5254042633165602,1,0.1418,-0.03807510978317378,0.9776219873695388,0.525329294599254
0.8669,-0.03873485283299227,0.9775374388070084,0.5252053642891205,1,0.1509,-0.038385450028099545,0.977582216095539,0.525270998323437
0.937,-0.03981849820094743,0.9754630713295426,0.5248067870762656,1,0.1314,-0.03916683144137407,0.9764267348189417,0.5250178832870793
1.0014,-0.03954489194463034,0.9775182862110784,0.5251204118042267,1,0.1343,-0.039362886025678404,0.9769927914490021,0.525071052516966
1.0678,-0.03658880794543407,0.9782522035293961,0.5254610668139903,1,0.1394,-0.03797863336277121,0.9776212324933974,0.5252656679220162
1.1364,-0.03738653108226524,0.9778849031704508,0.5252742405018697,1,0.1618,-0.037724450447536306,0.9777344233787595,0.5252693480350811
1.2027,-0.037124151364433325,0.9765120952946588,0.5252280613265545,1,0.1752,-0.03747896141889913,0.9772345589903437,0.5252524640613135
1.2701,-0.03713596336227387,0.9764537837857753,0.5252204446544438,1,0.1498,-0.03730708319939838,0.9768433082255087,0.5252364189597862
1.3369,-0.037211665402169,0.9773347918958973,0.5254270096582541,1,0.1543,-0.03726207821080851,0.9770751225999778,0.5253263134287317
1.4031,-0.03860020932638664,0.9766978730605436,0.5250738850304959,1,0.1328,-0.03799283198310288,0.9768691065221596,0.5251884622106429
1.4735,-0.03829842629090208,0.9775854317239684,0.5251916106072755,1,0.1467,-0.03813861169899622,0.9772108199695041,0.5251899641115452
1.5354,-0.03867018732223586,0.9765313318470887,0.5252527838405965,1,0.1571,-0.03837828074055589,0.9769044623038572,0.525218287352105
1.6034,-0.03983069792502292,0.9765548642349862,0.5249586707980742,1,0.1492,-0.039085592740114215,0.9767342116955751,0.5250918568017687
1.6708,-0.04021110915139849,0.9769455880862761,0.5249609428503268,1,0.1665,-0.03956862501976155,0.9768249270497363,0.5250356731124252
1.7379,-0.039433852516787264,0.9782583653080871,0.5251485162690607,1,0.126,-0.03949052005827442,0.9776556502127841,0.5251010693186883
1.8007,-0.039551361806862875,0.9772537107059954,0.5250713223109482,1,0.1246,-0.03952417446640699,0.9774333187295525,0.5250846148616348
1.8677,-0.03885473871045337,0.9774676580255665,0.5251691342810577,1,0.1344,-0.039184832703327684,0.9774507255638135,0.5251274583586341
1.9345,-0.03791021682122149,0.9776742731355739,0.5253783871743151,1,0.1546,-0.03861775357619708,0.9775501823206653,0.525239097085066
2.0045,-0.03833102628968345,0.9756734627134437,0.525053168795682,1,0.1435,-0.03847424507881314,0.9766108744015687,0.5251460390097251
2.0691,-0.04037405907513069,0.9770365048595193,0.5249541445095596,1,0.1585,-0.03932365314618391,0.9768011740547994,0.5250602428545011
2.1326,-0.039615932134334585,0.9750104804577822,0.5249504674424013,1,0.1429,-0.03947259529502132,0.9758886563471918,0.5250043025152002
2.2011,-0.03812885984859876,0.9765870031434014,0.525258585797036,1,0.1228,-0.03869989008412263,0.9762902355493198,0.5251505262510122
2.2688,-0.039186382143174096,0.977889787162962,0.5252442421889273,1,0.1538,-0.03891444687864292,0.9769956831727856,0.5251918576373328
2.3375,-0.03859162253614579,0.9775492758716141,0.5251260742867733,1,0.1441,-0.03875436370968392,0.9772702004934298,0.5251592367787542
2.4013,-0.037738698005145115,0.9765643662398051,0.5252271642893336,1,0.1302,-0.03820073870940102,0.9768854602318295,0.5251962631033565
2.467,-0.03895025486077046,0.9769054066346803,0.5250929758844558,1,0.1149,-0.038645335505656804,0.9768972920072864,0.5251349953554454
