t,x,y,z,n_markers,reproj_err,x_kal,y_kal,z_kal
0.068,0.13815506779112557,1.0697230824664676,0.501094484264224,1,1.0708,0.13815506779112557,1.0697230824664676,0.501094484264224
0.1303,0.1300699913448878,1.0936498243569,0.49561436131347636,1,0.9721,0.1300776236885242,1.0936272374194207,0.4956195345708732
0.1965,0.13390383437189263,1.085305078687234,0.5013259936663574,1,1.2831,0.13148142222585,1.090573920385307,0.49771317749711635
0.2693,0.16160706688972085,1.0667287073181704,0.5019796702036897,1,1.2971,0.13953601230412074,1.0841985077185319,0.49885389498903426
0.3306,0.16338974080569046,1.0617046857317154,0.5075599114660231,1,1.3734,0.14421129596203466,1.0797897630507092,0.5005602570178348
0.395,0.16972417574906695,1.0598686905837966,0.5100947590450313,1,1.3244,0.14875139065254198,1.0762447475098837,0.5022569507032065
0.4693,0.1678715572598694,1.0725051143181774,0.5045436426895671,1,1.2049,0.1522235955319987,1.0755656335208537,0.5026722118897807
0.5335,0.15794901395150088,1.0910195760284904,0.49842661946353534,1,1.3371,0.15298358349506894,1.0776169788422327,0.502108654975048
0.6048,0.14932927742658608,1.0879328987598318,0.5013195524136647,1,0.9139,0.15214873024579662,1.0799737270458707,0.5019283786585507
0.6702,0.14417735789009725,1.0868006213697514,0.5024589922158029,1,0.8837,0.15051831575840785,1.0813700571773528,0.5020369070263581
0.7351,0.1354220037254337,1.0868171132309927,0.5026303632320189,1,1.0808,0.1486028347846999,1.0820612016244653,0.5021122071439093
0.8028,0.14121181139870953,1.0828279693491678,0.5034439536785419,1,1.2724,0.14794490114075157,1.0821294577044192,0.5022307564711929
0.8709,0.15429097931552976,1.0680817160624914,0.5045485104953945,1,1.2878,0.1484845326311639,1.0809349240805994,0.5024278440304764
0.9336,0.1584555180099693,1.0676582848924607,0.5037415423450446,1,1.0598,0.1496663196114997,1.0793613424596185,0.5025835469530326
1.0015,0.15498577468938576,1.0728453158141011,0.5011101496296679,1,1.2318,0.15012482150248424,1.0787997040032482,0.5024565498360267
1.0734,0.15209585575364234,1.0734299870806279,0.5009362221532848,1,1.1178,0.15032442206781355,1.0782559293160332,0.502302590936133
1.1319,0.1524268241876929,1.0780998490563092,0.499583509165338,1,1.1842,0.15051095064168815,1.0782420816186868,0.5020613495293826
