t,x,y,z,n_markers
2.6542,0.017654753183218734,1.0300349209280915,0.48912001397153726,1
2.6901,0.01762262260335607,1.0317197764460444,0.4888475972787925,1
2.7247,0.01970469891515774,1.0317191134690127,0.4889405038475625,1
2.7884,0.017612471566920057,1.0329951378617106,0.48800702263953727,1
2.824,0.01741998238924412,1.032058843738114,0.4883700207556706,1
2.8581,0.022552119262502782,1.0319787353543994,0.48818275148800977,1
2.9254,0.020232304291496448,1.0343480367227085,0.4879073063559015,1
2.9879,0.019044345781184892,1.0342342841153014,0.4878434036935699,1
3.0236,0.019022052902512618,1.029920630925862,0.48846621789250716,1
3.0911,0.02115101376068956,1.0296783114386594,0.4881506070834513,1
3.123,0.022634844288022288,1.030734996608404,0.4878244568512456,1
3.1572,0.02122578209047788,1.0331738486017976,0.48791642171159705,1
3.1898,0.020476450372535406,1.0326897677863347,0.4879825435235379,1
3.2232,0.01918461730755456,1.031174529012888,0.4881308813703442,1
3.2565,0.017793096598746064,1.0327867655351732,0.48816995191471835,1
3.294,0.019549817605895935,1.0298726802614642,0.4882515335118439,1
3.3572,0.019906197015046787,1.0321794968247335,0.4878558550259727,1
3.3946,0.018865884460305436,1.0354657996524679,0.4877961280310358,1
3.4584,0.021535317579049168,1.0342128665257848,0.487543427998507,1
3.4917,0.01972946764293716,1.0340097842769798,0.48788683594855864,1
3.5288,0.0188713167783775,1.0331106815926498,0.4878656947431916,1
3.5927,0.02049881883093787,1.02968893748238,0.4878550025609214,1
3.629,0.01885826445070793,1.029986113108165,0.48769353931372483,1
3.691,0.018846428600182145,1.0314486721458813,0.4878333538270191,1
3.7251,0.020686438816064395,1.0336232776984218,0.4875967467992127,1
3.7581,0.019671762834320587,1.037089779846468,0.4869974984813648,1
3.7907,0.02109487448021098,1.034852860776364,0.487130470252788,1
3.8257,0.020157527097382243,1.034292431841218,0.4869545820007781,1
3.8584,0.02071459213893339,1.0321706043131005,0.4872841923831394,1
3.8946,0.021727405839781316,1.0389710139768056,0.4863988635285696,1
3.9626,0.021317382712511553,1.033291166875348,0.4872659664864048,1
4.0275,0.021205228155302493,1.033373928364504,0.48772587792112987,1
4.0937,0.021773482814638933,1.0323024664565712,0.48799581156392813,1
4.1265,0.019499825454015778,1.0328888673062537,0.48850551206911347,1
4.1624,0.013525786523990762,1.0335690852227029,0.48862633845882,1
4.2305,0.014003962514624015,1.0265162461755235,0.4894852720002414,1
4.306,0.019043698273443252,1.028377078376434,0.4892324910123001,1
4.3766,0.012162537320968402,1.0288927855346754,0.48991828892945893,1
4.4412,0.013328662451650377,1.025546101182526,0.4904681168664454,1
4.5079,0.011149764920287653,1.0276572136889646,0.4911595133237644,1
4.575,0.02067985700260755,1.031393494119844,0.4897943362031897,1
4.6418,0.01861111051817963,1.0282264373423113,0.49020518100834537,1
4.707,0.02394073947079264,1.0316319721268468,0.4902893843745919,1
4.7645,0.016996276253400857,1.0312089425325988,0.4910811654592167,1
4.8302,0.008129450672214225,1.0229112706924886,0.49229441039409266,1
4.8616,0.012407585978373176,1.020651136899814,0.4923029212318752,1
4.8994,0.018791521509520907,1.0269789697557579,0.4910446790312013,1
4.9669,0.010415138188887944,1.0301236515096786,0.49129028419247295,1
5.0424,0.018819708092043565,1.0323529323560996,0.48993441291479595,1
5.1093,0.019953334278357323,1.0286088614064965,0.48958980789495854,1
5.1784,0.021850155134923964,1.0283284303539744,0.4890730334827354,1
5.2448,0.021881037543303,1.0266221220636642,0.4896649317980399,1
5.3013,0.019834860786496003,1.028390959187983,0.4897634196681028,1
5.3682,0.018362256607406716,1.0280867536115952,0.49038802223276867,1
5.4352,0.018833111116536523,1.0282805640453636,0.4908613833502272,1
5.5018,0.017236332209601524,1.027522399080852,0.49172182870743286,1
5.5655,0.017162838080266203,1.0231686097507824,0.49208261024337574,1
5.5984,0.02145679848964952,1.0227621881771403,0.4917311809128393,1
5.6326,0.017190777814069035,1.027912898547566,0.49195718557042883,1
5.6694,0.01649539469431066,1.024016713800789,0.4920629780326693,1
5.75,0.012862236816159158,1.0245292316506138,0.4919408687418326,1
5.8165,0.016904213222628212,1.0285570955173182,0.4909520659720871,1
5.8841,0.019743165253954396,1.0247805330175015,0.4930821227872844,1
5.9498,0.019001404672335614,1.0177171275346806,0.4953734099800134,1
6.0172,0.014079302298412243,1.0266871385053904,0.49488411157786555,1
6.0825,0.020261605324466546,1.024489938100579,0.4957732306179798,1
6.1526,0.014659893904647813,1.021650846033838,0.49794974632404615,1
6.2201,0.014625134400320558,1.0179030255721275,0.500267869298547,1
6.2858,0.016094362223512675,1.021785750483665,0.4986452078892251,1
6.3563,0.017800087680034337,1.0232226276668681,0.4975296786512665,1
6.4181,0.018128902313132095,1.0239999887434117,0.4963792905903318,1
6.4905,0.011406296165188063,1.0233163521955286,0.4954884969868576,1
6.5557,0.0202136404465737,1.0175395475455045,0.49976037623000347,1
6.6203,0.012556654114976251,1.0195363596267644,0.5029398967183147,1
6.688,-0.0011662967136940748,0.9909305341120628,0.5066917934855574,1
6.758,0.012217832046262016,1.0086093719442502,0.5064358285080797,1
6.8218,0.007278029794634186,1.0118879534423129,0.5075123961811321,1
6.8871,0.01489003134729086,1.0211877203979394,0.5063958192822616,1
6.9557,0.014655787965234073,1.0083291575769726,0.5062540411618213,1
7.0237,0.01242724614177543,1.022326056402955,0.5031512572211143,1
7.092,0.014754288056130833,1.0243727315140019,0.5010711824774745,1
7.1562,0.011367289967837297,1.0201052941398636,0.5025637215367005,1
7.2209,0.012438442417270554,1.0165425974101299,0.5039000310219419,1
7.29,0.018369932282827118,1.017030007106254,0.5025365549628742,1
7.3594,0.023636855920479972,1.015620910090507,0.5017002835780886,1
7.4249,0.01556520344069869,1.0182021019093206,0.5038952707783738,1
7.4915,0.01613237476639157,1.0199737105164033,0.5053012716298864,1
7.5613,0.012157799436721243,1.0094710491097314,0.5064863373089342,1
7.6239,0.022758494446900136,1.0265756240888413,0.5050763141371443,1
7.6949,0.02055200086010447,1.0141634411650127,0.5063167091423515,1
7.758,0.01916756302615111,1.0173169536925892,0.5056939037891248,1
7.8289,0.021517664787446412,1.0164843841126219,0.505597118028929,1
7.8932,0.015027902490772417,1.0158007505231357,0.5055576120679597,1
7.9616,0.02440312276886877,1.0176479254177473,0.5049290200456313,1
8.0259,0.018957416130546502,1.018506684534103,0.5057228166601306,1
8.097,0.02890651858696462,1.0209052327907993,0.5043154289338512,1
8.1599,0.02071012690526844,1.0197996050606877,0.5051363707318771,1
8.2273,0.011510198218177833,1.0157839607758494,0.5055329798635343,1
8.294,0.014986327414746547,1.0149714756709882,0.5057798026482897,1
8.3646,0.01764742787031084,1.023033078073074,0.5045288576794389,1
8.4295,0.024197418575710672,1.0195850836056777,0.5039723101625738,1
8.4967,0.019241018080619846,1.019741610514392,0.5049772600030336,1
8.5622,0.01690812719522619,1.012393030282658,0.5054913218868942,1
8.6282,0.02334159638821011,1.022163159209554,0.5052503584250362,1
8.6962,0.01902205324560525,1.0209030479059085,0.5053129510759024,1
8.7659,0.015867777378394957,1.0081524182664943,0.5063748160950601,1
8.8291,0.01643471067258387,1.0179420101972325,0.505603130802591,1
8.9004,0.010868380151843049,1.0101488232055178,0.505945111608867,1
8.9666,0.016457197760639954,1.0177269174641221,0.5057387743332663,1
9.0311,0.02011607054947792,1.0186068985575023,0.5044541619905009,1
9.0998,0.016835425547510448,1.0171881372806886,0.5042766116003641,1
9.1672,0.014684627175525237,1.0084393561940326,0.5043554076542142,1
9.2323,0.01583437070638036,1.0166663178924498,0.5034434050256616,1
9.2984,0.017142689420346077,1.0169376459554569,0.5031582281726122,1
9.3657,0.01257134354506988,1.0173936302629771,0.5036924547537872,1
9.4333,0.01381613697364357,1.0124198332670977,0.5033765533898209,1
9.4998,0.024390135426228286,1.0212225808241286,0.5024182723766065,1
9.5695,0.015040980517728056,1.0186314915598933,0.5030718092232134,1
9.6313,0.016227609648629893,1.0166833667998492,0.5034421829884065,1
9.7035,0.015577099078955417,1.016269434015439,0.5041623022785012,1
9.7668,0.01556535078848085,1.0162730289070205,0.5043624684049686,1
9.8369,0.015153743745659445,1.0174920209193579,0.5040399605626349,1
9.8995,0.015222390078488376,1.015885404150005,0.5033999004433524,1
9.9704,0.020614869964775035,1.020382606304745,0.5026139769232684,1
10.0351,0.017358245451412065,1.0196804427813737,0.5033867653587686,1
10.1044,0.023376274818130337,1.0193954412762158,0.5033879438628467,1
10.1693,0.01792220157042313,1.0194944889778481,0.5044387276171355,1
10.2386,0.02114152376334598,1.0176844824737337,0.5042232861069114,1
10.3015,0.009761302157065378,1.0098170003535276,0.505936005057094,1
10.3719,0.01825872796038763,1.0148233873237036,0.5062640863948333,1
10.437,0.021735941083876078,1.0158457823327005,0.5071305575591234,1
10.506,0.016182084340801258,1.011185647842464,0.5080831771866149,1
10.5694,0.016550046957479886,1.0152388712373157,0.508563853990065,1
10.6375,0.011678004309223897,1.0109341404648196,0.5094175398959078,1
10.7042,0.018716335598687038,1.0175181632526522,0.509383031407832,1
10.7719,0.015229960360910915,1.0147784030210267,0.5105226304201974,1
10.8408,0.01875032162358368,1.012147713550586,0.5101399298070313,1
10.9057,0.017112949419570665,1.0148419122285806,0.5103207231387823,1
10.9699,0.016717055169735,1.0157950956733843,0.5096522938853386,1
11.042,0.015217549526307125,1.0043010201500708,0.5103621925286168,1
11.1063,0.014233399460058612,1.0139981497896828,0.5112497328673271,1
11.1721,0.0074165939928111406,1.007436991725098,0.512083846772308,1
11.2414,0.014217263571752344,1.0087780062732083,0.5116076502035777,1
11.3098,0.020729745569544877,1.0076319825024038,0.5107166540308912,1
11.3736,0.019477473422787203,1.0142863881016306,0.5099255757206946,1
11.4431,0.014898477719972013,1.0099899189294024,0.5104945379794235,1
11.5078,0.0059973356408577596,1.0074494952848498,0.5098550707333568,1
11.5783,0.018900262431839402,1.015286232539853,0.5087756548815405,1
11.6436,0.0180345914240737,1.0113087204671802,0.508178144191977,1
11.7093,0.018642732259701648,1.0111958326709967,0.508304566065755,1
11.7766,0.017668091600548698,1.0098772679351753,0.5089444840971763,1
11.8449,0.018581765324496378,1.01278367395704,0.5086445161784418,1
11.9071,0.014396552257645447,1.0092628150946379,0.5093848144955445,1
11.9792,0.022480856089735105,1.0126002962352019,0.5092630304647926,1
12.0438,0.01973605796371911,1.0105996380575977,0.5096728622023866,1
12.1127,0.016063448659645322,1.01080413334879,0.5108591432105106,1
12.1776,0.012440866221644661,1.0097924657618789,0.5116088607058251,1
12.2467,0.011422084726427322,1.007967624073401,0.5117531604585712,1
12.3093,0.010909002144636226,1.008608120754902,0.5115422471631341,1
12.3787,0.01938903865918765,1.0112480529712997,0.5103831720213361,1
12.4433,0.022289918298915808,1.0162617843973347,0.5098800492052922,1
12.5146,0.012326343938285444,1.0096633913318582,0.5110447274875203,1
12.5784,0.016290912604529067,1.0115692394782574,0.5110976515349995,1
12.646,0.01674948702059363,1.014384386733725,0.5107163951008887,1
12.7124,0.011405390213862669,1.0076635925276258,0.5111305345509314,1
12.7822,0.02010597917248809,1.010564503068594,0.5107971323540166,1
12.8472,0.01909722764011075,1.013829434132,0.5110913088843827,1
12.9139,0.018339581470982472,1.0074873781501905,0.5113186932588175,1
12.9802,0.007523891229620064,1.0094619573487038,0.5118853956105415,1
13.0498,0.015505177571381059,1.005387153782407,0.5111099135083778,1
13.1131,0.013748906829749205,1.0120354471741337,0.5111335466410089,1
13.1835,0.014820384262487503,1.0112254568985364,0.511637296762556,1
13.2486,0.017935321176868208,1.0114958731221901,0.5114897609012926,1
13.3182,0.015542849078786806,1.0093688489628947,0.5116250598173668,1
13.3823,0.017420060766955372,1.0125088537001845,0.5121913170941935,1
13.4532,0.017591303742136126,1.0115429768759534,0.5124264039915886,1
13.5177,0.014733368978768206,1.0077758105562822,0.5125471729529758,1
13.5827,0.014134723296271547,1.0020272813400306,0.5126343386139564,1
13.6524,0.013692078890167662,1.0107859289816967,0.5119162158011904,1
13.7156,0.017188420840813998,1.0102083409994131,0.5118961298926684,1
13.786,0.013251425367792436,1.0105984231493943,0.5115532687914138,1
13.849,0.013115442391383049,1.0101157586476823,0.510540232410832,1
13.9206,0.011368928432941888,1.0084415903421242,0.5097591254240442,1
13.9852,0.01603899549481887,1.0149164170394147,0.5093023404052864,1
14.0536,0.020883265501974273,1.0168871215372812,0.5100520160797631,1
14.1155,0.017813700430736174,1.008330281893482,0.5116158761844364,1
14.1886,0.016854420775774696,1.0064065206103177,0.5120569496321524,1
14.2522,0.011644438496998944,1.007827335896419,0.5121674884422145,1
14.3211,0.007606700414029968,1.0040852068183839,0.5125270268954635,1
14.3845,0.011612313381346426,1.0074505304092725,0.5120091534638581,1
14.4493,0.015922518624141322,1.010783264537088,0.5123165516773001,1
14.5206,0.018304580144533723,1.0124189066517166,0.5117545702822092,1
14.5871,0.015686187893871866,1.0105654081359878,0.5119344153694397,1
14.6552,0.014813157508131922,1.0022919926247522,0.5116860963756595,1
14.7191,0.009929004789726676,1.0093225089113476,0.5120824123422562,1
14.7879,0.016898979997889117,1.0179296675139071,0.5115307129445315,1
14.8544,0.012648302912733621,1.0076581558144655,0.51220488806049,1
14.9221,0.015455199840460353,1.013845960497045,0.5121725174030866,1
14.9877,0.006462515395669363,1.0085940659917219,0.5135360941425416,1
15.0583,0.014077711629786572,1.0126771246683364,0.5131106886566702,1
15.1233,0.009930847163751417,1.0099053923264862,0.5132336658666875,1
15.1922,0.01689477595017296,1.0086972426672074,0.5129522853883789,1
15.2572,0.019256927816035614,1.0099709126505734,0.5135442226801797,1
15.3231,0.011889414030525835,1.0092326230037862,0.5141617725001774,1
15.3895,0.01852030411998999,1.0152129184097387,0.5139262471714336,1
15.4576,0.011506353474713916,1.0034287649339233,0.5149706294734722,1
15.5224,0.025775771364316184,1.0062514904934277,0.5148397248710264,1
15.5942,0.027104583670721293,1.013493275650767,0.5156707023329404,1
15.6583,0.018365568109618403,1.0079012135920913,0.5172881216236455,1
15.7296,0.012204572592206298,1.0038197057591831,0.5186433911809818,1
15.7953,0.016952349562501273,0.9968469650806947,0.5191106580948456,1
15.8602,0.008642574040877708,1.0003561068006876,0.5191557398733608,1
15.9258,0.008786697869532022,0.9974059634385116,0.518153830770239,1
15.9923,0.018948470125672585,1.008449369078275,0.5161572677724491,1
16.0608,0.018288680257025777,1.0102668516722264,0.5150721431401025,1
16.1262,0.016357250850805707,1.0115163565885943,0.5153971467545987,1
16.1942,0.015144157533759332,1.0097173353966808,0.5160392873270322,1
16.2602,0.01746285111292992,1.0071877211855689,0.5161518662172314,1
16.3317,0.021301405046862436,1.0184389047781195,0.5152608013190807,1
16.3939,0.01288970096541578,1.0026722576310558,0.5156722776119965,1
16.4611,0.013776221255091923,1.0072162731262344,0.5159929775582613,1
16.534,0.012108330463064306,1.0091472270524833,0.515989436748614,1
16.5967,0.01455586771795058,1.0069614323391725,0.515765090510545,1
16.6644,0.013589965471395736,1.006083968896549,0.5166044537467819,1
16.7261,0.018722046410501642,1.0123567959781263,0.5156019846942079,1
16.7983,0.01703034063428313,1.0105451983608844,0.5164428350419596,1
16.8646,0.018136912322963356,1.0137879756126142,0.5160265594329713,1
16.9295,0.017007954444671257,1.0126937983604458,0.5157462987482121,1
16.9996,0.020558696327265435,1.0054920332618185,0.5160433794643272,1
17.0637,0.018042051593861286,1.0095623158357663,0.5158875650426115,1
17.131,0.02107947730810959,1.0073928858947856,0.5161978699622577,1
17.1975,0.015027124729942361,1.0095828437427514,0.5170827498466603,1
17.2653,0.013507748370700793,1.0128129179953735,0.5171226209269455,1
17.3305,0.011557130558152464,1.0050937031136826,0.5172484762369126,1
17.398,0.011179057160196317,1.00090989100598,0.5168389772920775,1
17.4677,0.016453504263314343,1.0030599605353314,0.5169139633979573,1
17.5407,0.019018721320597464,1.0075001032657984,0.5172658079436151,1
17.6017,0.012317442071614431,1.0072831996856182,0.5180072529607264,1
17.6666,0.018157313283241952,1.005362389434348,0.5184233082309982,1
17.734,0.019192568167923627,1.0108774297898613,0.5171563214968502,1
17.8,0.017212768299683663,1.011070533243275,0.5168616893325549,1
17.8696,0.012887444644029411,1.0028379343245288,0.5171897123573753,1
17.9338,0.009514369655236346,1.0032591461799347,0.5173277507990458,1
18.0031,0.017436169578915015,1.005087436413829,0.5166998834579118,1
18.0695,0.013525179206607759,1.0010702271220875,0.5170763461076465,1
18.1339,0.01277371629665822,1.0030457760362403,0.5172799222111801,1
18.2036,0.029979524032347975,1.017124469815672,0.515943821763143,1
18.2696,0.023035440195496516,1.0111638403181302,0.517461009381107,1
18.3356,0.017840748269033008,1.0071480862947955,0.5179648230622313,1
18.4048,0.01738807357223614,1.0133403273715536,0.5177555693182886,1
18.4698,0.005169989970514427,1.0035656546222704,0.5182777127599842,1
18.539,0.02175250694782621,1.009003275217236,0.5170482034431243,1
18.6035,0.020623012527061516,1.009412218250843,0.5168602290918886,1
18.673,0.015250009544125096,1.0088178634343854,0.5180488746990182,1
18.7368,0.026578328623748794,1.0104846741089741,0.5177069827914911,1
18.8032,0.01919354836704204,1.0090407149255893,0.5182299752672371,1
18.8717,0.010441388345115666,1.001956163541645,0.5189846788741207,1
18.9386,0.02202954031350193,1.0050054464750993,0.5185366315984307,1
19.0052,0.02392547035189683,1.005939060069176,0.5177741941326891,1
19.0725,0.029861916577422206,1.0085749476521906,0.51731506767677,1
19.1416,0.017991036407212287,1.006679189493265,0.5188610787802583,1
19.2055,0.01673370251364656,1.0023753004055405,0.519075894550927,1
19.2729,0.02087228094739225,1.0065311965792483,0.5188058408881842,1
19.3437,0.020462591855924604,1.0091702545367127,0.5182976090966764,1
19.4062,0.011918837761361274,1.0027952618021814,0.518038791105792,1
19.4761,0.02248339479915427,1.0101209364246653,0.5162868080592343,1
19.5419,0.013198361789790827,1.003178398162706,0.5176831962792592,1
19.6083,0.01934432903270275,1.0016274547219668,0.5186074077857252,1
19.6732,0.025426597829092634,1.0171815527685089,0.5175822739747965,1
19.7439,0.017191365711944608,1.0110624926457088,0.517753372042377,1
19.8078,0.028051759969365778,1.014179446795316,0.5166038889072954,1
19.8742,0.015914013441984117,1.0056234245534252,0.5174612973141958,1
19.9445,0.018005118451129672,1.0026658464697873,0.5174732977238797,1
20.009,0.021617186479681878,1.0126016583383586,0.5165686817080463,1
20.0775,0.018718682027022877,1.007940999575872,0.5173256637388629,1
20.141,0.025455739833967064,1.0071528475278266,0.5167237207296932,1
20.2097,0.021211495137197445,1.0102720535265453,0.5173022167469243,1
20.2769,0.02123481162761274,1.0070315710824767,0.5176742632714327,1
20.349,0.024832852065374167,1.0080316521662154,0.5176294539234392,1
20.3995,0.013206171081621984,1.009162169245539,0.5187599338769626,1
20.4602,0.02370617873761245,0.9984294301797628,0.51837923672086,1
20.5439,0.019134981518533174,1.0084634952534393,0.5186729567001553,1
20.6128,0.014843341769632944,1.000517045714543,0.5184806686025705,1
20.6774,0.016093069172147367,1.0077562257923707,0.5183688928355787,1
20.747,0.02477029255355788,1.0125483266965745,0.5180642496301978,1
20.8159,0.020660328846753673,1.0151581108091223,0.5185141402394046,1
20.8788,0.016032427083856177,1.0038930053532877,0.5187834394300789,1
20.9454,0.015836486859287967,1.0014596760252867,0.5195655953533669,1
21.0152,0.017362716921560516,1.0062353341754913,0.5186480450145058,1
21.0805,0.025657249308870738,1.0166957138710204,0.5180183068376822,1
21.1476,0.02524664946772562,1.0122327523992016,0.5182259715384668,1
